country,iso3,date,,new_cases
Aruba,ABW,2022/6/19,ABW_44731,0
Aruba,ABW,2022/6/20,ABW_44732,0
Aruba,ABW,2022/6/21,ABW_44733,0
Aruba,ABW,2022/6/22,ABW_44734,0
Aruba,ABW,2022/6/23,ABW_44735,0
Aruba,ABW,2022/6/24,ABW_44736,0
Aruba,ABW,2022/6/25,ABW_44737,0
Aruba,ABW,2022/6/26,ABW_44738,0
Aruba,ABW,2022/6/27,ABW_44739,0
Aruba,ABW,2022/6/28,ABW_44740,0
Aruba,ABW,2022/6/29,ABW_44741,0
Aruba,ABW,2022/6/30,ABW_44742,0
Aruba,ABW,2022/7/1,ABW_44743,0
Aruba,ABW,2022/7/2,ABW_44744,0
Aruba,ABW,2022/7/3,ABW_44745,0
Aruba,ABW,2022/7/4,ABW_44746,0
Aruba,ABW,2022/7/5,ABW_44747,0
Aruba,ABW,2022/7/6,ABW_44748,0
Aruba,ABW,2022/7/7,ABW_44749,0
Aruba,ABW,2022/7/8,ABW_44750,0
Aruba,ABW,2022/7/9,ABW_44751,0
Aruba,ABW,2022/7/10,ABW_44752,0
Aruba,ABW,2022/7/11,ABW_44753,0
Aruba,ABW,2022/7/12,ABW_44754,0
Aruba,ABW,2022/7/13,ABW_44755,0
Aruba,ABW,2022/7/14,ABW_44756,0
Aruba,ABW,2022/7/15,ABW_44757,0
Aruba,ABW,2022/7/16,ABW_44758,0
Aruba,ABW,2022/7/17,ABW_44759,0
Aruba,ABW,2022/7/18,ABW_44760,0
Aruba,ABW,2022/7/19,ABW_44761,0
Aruba,ABW,2022/7/20,ABW_44762,0
Aruba,ABW,2022/7/21,ABW_44763,0
Aruba,ABW,2022/7/22,ABW_44764,0
Aruba,ABW,2022/7/23,ABW_44765,0
Aruba,ABW,2022/7/24,ABW_44766,0
Aruba,ABW,2022/7/25,ABW_44767,0
Aruba,ABW,2022/7/26,ABW_44768,0
Aruba,ABW,2022/7/27,ABW_44769,0
Aruba,ABW,2022/7/28,ABW_44770,0
Aruba,ABW,2022/7/29,ABW_44771,0
Aruba,ABW,2022/7/30,ABW_44772,0
Aruba,ABW,2022/7/31,ABW_44773,0
Aruba,ABW,2022/8/1,ABW_44774,0
Aruba,ABW,2022/8/2,ABW_44775,0
Aruba,ABW,2022/8/3,ABW_44776,0
Aruba,ABW,2022/8/4,ABW_44777,0
Aruba,ABW,2022/8/5,ABW_44778,0
Aruba,ABW,2022/8/6,ABW_44779,0
Aruba,ABW,2022/8/7,ABW_44780,0
Aruba,ABW,2022/8/8,ABW_44781,0
Aruba,ABW,2022/8/9,ABW_44782,0
Aruba,ABW,2022/8/10,ABW_44783,0
Aruba,ABW,2022/8/11,ABW_44784,0
Aruba,ABW,2022/8/12,ABW_44785,0
Aruba,ABW,2022/8/13,ABW_44786,0
Aruba,ABW,2022/8/14,ABW_44787,0
Aruba,ABW,2022/8/15,ABW_44788,0
Aruba,ABW,2022/8/16,ABW_44789,0
Aruba,ABW,2022/8/17,ABW_44790,0
Aruba,ABW,2022/8/18,ABW_44791,0
Aruba,ABW,2022/8/19,ABW_44792,0
Aruba,ABW,2022/8/20,ABW_44793,0
Aruba,ABW,2022/8/21,ABW_44794,2
Aruba,ABW,2022/8/22,ABW_44795,0
Aruba,ABW,2022/8/23,ABW_44796,0
Aruba,ABW,2022/8/24,ABW_44797,1
Aruba,ABW,2022/8/25,ABW_44798,0
Aruba,ABW,2022/8/26,ABW_44799,0
Aruba,ABW,2022/8/27,ABW_44800,0
Aruba,ABW,2022/8/28,ABW_44801,0
Aruba,ABW,2022/8/29,ABW_44802,0
Aruba,ABW,2022/8/30,ABW_44803,1
Aruba,ABW,2022/8/31,ABW_44804,0
Aruba,ABW,2022/9/1,ABW_44805,0
Aruba,ABW,2022/9/2,ABW_44806,0
Aruba,ABW,2022/9/3,ABW_44807,0
Aruba,ABW,2022/9/4,ABW_44808,0
Aruba,ABW,2022/9/5,ABW_44809,0
Aruba,ABW,2022/9/6,ABW_44810,0
Aruba,ABW,2022/9/7,ABW_44811,0
Aruba,ABW,2022/9/8,ABW_44812,0
Aruba,ABW,2022/9/9,ABW_44813,0
Aruba,ABW,2022/9/10,ABW_44814,0
Aruba,ABW,2022/9/11,ABW_44815,0
Aruba,ABW,2022/9/12,ABW_44816,0
Aruba,ABW,2022/9/13,ABW_44817,1
Aruba,ABW,2022/9/14,ABW_44818,0
Aruba,ABW,2022/9/15,ABW_44819,0
Aruba,ABW,2022/9/16,ABW_44820,0
Aruba,ABW,2022/9/17,ABW_44821,0
Aruba,ABW,2022/9/18,ABW_44822,0
Aruba,ABW,2022/9/19,ABW_44823,0
Aruba,ABW,2022/9/20,ABW_44824,0
Aruba,ABW,2022/9/21,ABW_44825,0
Aruba,ABW,2022/9/22,ABW_44826,0
Aruba,ABW,2022/9/23,ABW_44827,0
Aruba,ABW,2022/9/24,ABW_44828,0
Aruba,ABW,2022/9/25,ABW_44829,0
Aruba,ABW,2022/9/26,ABW_44830,0
Aruba,ABW,2022/9/27,ABW_44831,0
Aruba,ABW,2022/9/28,ABW_44832,0
Aruba,ABW,2022/9/29,ABW_44833,0
Aruba,ABW,2022/9/30,ABW_44834,0
Aruba,ABW,2022/10/1,ABW_44835,0
Aruba,ABW,2022/10/2,ABW_44836,0
Aruba,ABW,2022/10/3,ABW_44837,0
Aruba,ABW,2022/10/4,ABW_44838,0
Aruba,ABW,2022/10/5,ABW_44839,0
Aruba,ABW,2022/10/6,ABW_44840,0
Aruba,ABW,2022/10/7,ABW_44841,0
Aruba,ABW,2022/10/8,ABW_44842,0
Aruba,ABW,2022/10/9,ABW_44843,0
Aruba,ABW,2022/10/10,ABW_44844,0
Aruba,ABW,2022/10/11,ABW_44845,0
Aruba,ABW,2022/10/12,ABW_44846,0
Aruba,ABW,2022/10/13,ABW_44847,0
Aruba,ABW,2022/10/14,ABW_44848,0
Aruba,ABW,2022/10/15,ABW_44849,0
Aruba,ABW,2022/10/16,ABW_44850,0
Aruba,ABW,2022/10/17,ABW_44851,0
Aruba,ABW,2022/10/18,ABW_44852,0
Aruba,ABW,2022/10/19,ABW_44853,0
Aruba,ABW,2022/10/20,ABW_44854,0
Aruba,ABW,2022/10/21,ABW_44855,0
Aruba,ABW,2022/10/22,ABW_44856,0
Aruba,ABW,2022/10/23,ABW_44857,0
Aruba,ABW,2022/10/24,ABW_44858,0
Aruba,ABW,2022/10/25,ABW_44859,0
Aruba,ABW,2022/10/26,ABW_44860,0
Bahamas,BHS,2022/5/1,BHS_44682,0
Bahamas,BHS,2022/5/2,BHS_44683,0
Bahamas,BHS,2022/5/3,BHS_44684,0
Bahamas,BHS,2022/5/4,BHS_44685,0
Bahamas,BHS,2022/5/5,BHS_44686,0
Bahamas,BHS,2022/5/6,BHS_44687,0
Bahamas,BHS,2022/5/7,BHS_44688,0
Bahamas,BHS,2022/5/8,BHS_44689,0
Bahamas,BHS,2022/5/9,BHS_44690,0
Bahamas,BHS,2022/5/10,BHS_44691,0
Bahamas,BHS,2022/5/11,BHS_44692,0
Bahamas,BHS,2022/5/12,BHS_44693,0
Bahamas,BHS,2022/5/13,BHS_44694,0
Bahamas,BHS,2022/5/14,BHS_44695,0
Bahamas,BHS,2022/5/15,BHS_44696,0
Bahamas,BHS,2022/5/16,BHS_44697,0
Bahamas,BHS,2022/5/17,BHS_44698,0
Bahamas,BHS,2022/5/18,BHS_44699,0
Bahamas,BHS,2022/5/19,BHS_44700,0
Bahamas,BHS,2022/5/20,BHS_44701,0
Bahamas,BHS,2022/5/21,BHS_44702,0
Bahamas,BHS,2022/5/22,BHS_44703,0
Bahamas,BHS,2022/5/23,BHS_44704,0
Bahamas,BHS,2022/5/24,BHS_44705,0
Bahamas,BHS,2022/5/25,BHS_44706,0
Bahamas,BHS,2022/5/26,BHS_44707,0
Bahamas,BHS,2022/5/27,BHS_44708,0
Bahamas,BHS,2022/5/28,BHS_44709,0
Bahamas,BHS,2022/5/29,BHS_44710,0
Bahamas,BHS,2022/5/30,BHS_44711,0
Bahamas,BHS,2022/5/31,BHS_44712,0
Bahamas,BHS,2022/6/1,BHS_44713,0
Bahamas,BHS,2022/6/2,BHS_44714,0
Bahamas,BHS,2022/6/3,BHS_44715,0
Bahamas,BHS,2022/6/4,BHS_44716,0
Bahamas,BHS,2022/6/5,BHS_44717,0
Bahamas,BHS,2022/6/6,BHS_44718,0
Bahamas,BHS,2022/6/7,BHS_44719,0
Bahamas,BHS,2022/6/8,BHS_44720,0
Bahamas,BHS,2022/6/9,BHS_44721,0
Bahamas,BHS,2022/6/10,BHS_44722,0
Bahamas,BHS,2022/6/11,BHS_44723,0
Bahamas,BHS,2022/6/12,BHS_44724,0
Bahamas,BHS,2022/6/13,BHS_44725,0
Bahamas,BHS,2022/6/14,BHS_44726,0
Bahamas,BHS,2022/6/15,BHS_44727,0
Bahamas,BHS,2022/6/16,BHS_44728,0
Bahamas,BHS,2022/6/17,BHS_44729,0
Bahamas,BHS,2022/6/18,BHS_44730,0
Bahamas,BHS,2022/6/19,BHS_44731,0
Bahamas,BHS,2022/6/20,BHS_44732,0
Bahamas,BHS,2022/6/21,BHS_44733,0
Bahamas,BHS,2022/6/22,BHS_44734,0
Bahamas,BHS,2022/6/23,BHS_44735,0
Bahamas,BHS,2022/6/24,BHS_44736,0
Bahamas,BHS,2022/6/25,BHS_44737,0
Bahamas,BHS,2022/6/26,BHS_44738,0
Bahamas,BHS,2022/6/27,BHS_44739,1
Bahamas,BHS,2022/6/28,BHS_44740,0
Bahamas,BHS,2022/6/29,BHS_44741,0
Bahamas,BHS,2022/6/30,BHS_44742,0
Bahamas,BHS,2022/7/1,BHS_44743,0
Bahamas,BHS,2022/7/2,BHS_44744,0
Bahamas,BHS,2022/7/3,BHS_44745,0
Bahamas,BHS,2022/7/4,BHS_44746,0
Bahamas,BHS,2022/7/5,BHS_44747,0
Bahamas,BHS,2022/7/6,BHS_44748,0
Bahamas,BHS,2022/7/7,BHS_44749,0
Bahamas,BHS,2022/7/8,BHS_44750,0
Bahamas,BHS,2022/7/9,BHS_44751,0
Bahamas,BHS,2022/7/10,BHS_44752,0
Bahamas,BHS,2022/7/11,BHS_44753,0
Bahamas,BHS,2022/7/12,BHS_44754,0
Bahamas,BHS,2022/7/13,BHS_44755,0
Bahamas,BHS,2022/7/14,BHS_44756,0
Bahamas,BHS,2022/7/15,BHS_44757,0
Bahamas,BHS,2022/7/16,BHS_44758,0
Bahamas,BHS,2022/7/17,BHS_44759,0
Bahamas,BHS,2022/7/18,BHS_44760,0
Bahamas,BHS,2022/7/19,BHS_44761,0
Bahamas,BHS,2022/7/20,BHS_44762,0
Bahamas,BHS,2022/7/21,BHS_44763,0
Bahamas,BHS,2022/7/22,BHS_44764,0
Bahamas,BHS,2022/7/23,BHS_44765,0
Bahamas,BHS,2022/7/24,BHS_44766,0
Bahamas,BHS,2022/7/25,BHS_44767,0
Bahamas,BHS,2022/7/26,BHS_44768,0
Bahamas,BHS,2022/7/27,BHS_44769,0
Bahamas,BHS,2022/7/28,BHS_44770,0
Bahamas,BHS,2022/7/29,BHS_44771,0
Bahamas,BHS,2022/7/30,BHS_44772,0
Bahamas,BHS,2022/7/31,BHS_44773,0
Bahamas,BHS,2022/8/1,BHS_44774,0
Bahamas,BHS,2022/8/2,BHS_44775,0
Bahamas,BHS,2022/8/3,BHS_44776,0
Bahamas,BHS,2022/8/4,BHS_44777,0
Bahamas,BHS,2022/8/5,BHS_44778,0
Bahamas,BHS,2022/8/6,BHS_44779,0
Bahamas,BHS,2022/8/7,BHS_44780,0
Bahamas,BHS,2022/8/8,BHS_44781,0
Bahamas,BHS,2022/8/9,BHS_44782,0
Bahamas,BHS,2022/8/10,BHS_44783,0
Bahamas,BHS,2022/8/11,BHS_44784,0
Bahamas,BHS,2022/8/12,BHS_44785,0
Bahamas,BHS,2022/8/13,BHS_44786,0
Bahamas,BHS,2022/8/14,BHS_44787,0
Bahamas,BHS,2022/8/15,BHS_44788,0
Bahamas,BHS,2022/8/16,BHS_44789,0
Bahamas,BHS,2022/8/17,BHS_44790,0
Bahamas,BHS,2022/8/18,BHS_44791,0
Bahamas,BHS,2022/8/19,BHS_44792,0
Bahamas,BHS,2022/8/20,BHS_44793,1
Bahamas,BHS,2022/8/21,BHS_44794,0
Bahamas,BHS,2022/8/22,BHS_44795,0
Bahamas,BHS,2022/8/23,BHS_44796,0
Bahamas,BHS,2022/8/24,BHS_44797,0
Bahamas,BHS,2022/8/25,BHS_44798,0
Bahamas,BHS,2022/8/26,BHS_44799,0
Bahamas,BHS,2022/8/27,BHS_44800,0
Bahamas,BHS,2022/8/28,BHS_44801,0
Bahamas,BHS,2022/8/29,BHS_44802,0
Bahamas,BHS,2022/8/30,BHS_44803,0
Bahamas,BHS,2022/8/31,BHS_44804,0
Bahamas,BHS,2022/9/1,BHS_44805,0
Bahamas,BHS,2022/9/2,BHS_44806,0
Bahamas,BHS,2022/9/3,BHS_44807,0
Bahamas,BHS,2022/9/4,BHS_44808,0
Bahamas,BHS,2022/9/5,BHS_44809,0
Bahamas,BHS,2022/9/6,BHS_44810,0
Bahamas,BHS,2022/9/7,BHS_44811,0
Bahamas,BHS,2022/9/8,BHS_44812,0
Bahamas,BHS,2022/9/9,BHS_44813,0
Bahamas,BHS,2022/9/10,BHS_44814,0
Bahamas,BHS,2022/9/11,BHS_44815,0
Bahamas,BHS,2022/9/12,BHS_44816,0
Bahamas,BHS,2022/9/13,BHS_44817,0
Bahamas,BHS,2022/9/14,BHS_44818,0
Bahamas,BHS,2022/9/15,BHS_44819,0
Bahamas,BHS,2022/9/16,BHS_44820,0
Bahamas,BHS,2022/9/17,BHS_44821,0
Bahamas,BHS,2022/9/18,BHS_44822,0
Bahamas,BHS,2022/9/19,BHS_44823,0
Bahamas,BHS,2022/9/20,BHS_44824,0
Bahamas,BHS,2022/9/21,BHS_44825,0
Bahamas,BHS,2022/9/22,BHS_44826,0
Bahamas,BHS,2022/9/23,BHS_44827,0
Bahamas,BHS,2022/9/24,BHS_44828,0
Bahamas,BHS,2022/9/25,BHS_44829,0
Bahamas,BHS,2022/9/26,BHS_44830,0
Bahamas,BHS,2022/9/27,BHS_44831,0
Bahamas,BHS,2022/9/28,BHS_44832,0
Bahamas,BHS,2022/9/29,BHS_44833,0
Bahamas,BHS,2022/9/30,BHS_44834,0
Bahamas,BHS,2022/10/1,BHS_44835,0
Bahamas,BHS,2022/10/2,BHS_44836,0
Bahamas,BHS,2022/10/3,BHS_44837,0
Bahamas,BHS,2022/10/4,BHS_44838,0
Bahamas,BHS,2022/10/5,BHS_44839,0
Bahamas,BHS,2022/10/6,BHS_44840,0
Bahamas,BHS,2022/10/7,BHS_44841,0
Bahamas,BHS,2022/10/8,BHS_44842,0
Bahamas,BHS,2022/10/9,BHS_44843,0
Bahamas,BHS,2022/10/10,BHS_44844,0
Bahamas,BHS,2022/10/11,BHS_44845,0
Bahamas,BHS,2022/10/12,BHS_44846,0
Bahamas,BHS,2022/10/13,BHS_44847,0
Bahamas,BHS,2022/10/14,BHS_44848,0
Bahamas,BHS,2022/10/15,BHS_44849,0
Bahamas,BHS,2022/10/16,BHS_44850,0
Bahamas,BHS,2022/10/17,BHS_44851,0
Bahamas,BHS,2022/10/18,BHS_44852,0
Bahamas,BHS,2022/10/19,BHS_44853,0
Bahamas,BHS,2022/10/20,BHS_44854,0
Bahamas,BHS,2022/10/21,BHS_44855,0
Bahamas,BHS,2022/10/22,BHS_44856,0
Bahamas,BHS,2022/10/23,BHS_44857,0
Bahamas,BHS,2022/10/24,BHS_44858,0
Bahamas,BHS,2022/10/25,BHS_44859,0
Bahamas,BHS,2022/10/26,BHS_44860,0
Barbados,BRB,2022/5/1,BRB_44682,0
Barbados,BRB,2022/5/2,BRB_44683,0
Barbados,BRB,2022/5/3,BRB_44684,0
Barbados,BRB,2022/5/4,BRB_44685,0
Barbados,BRB,2022/5/5,BRB_44686,0
Barbados,BRB,2022/5/6,BRB_44687,0
Barbados,BRB,2022/5/7,BRB_44688,0
Barbados,BRB,2022/5/8,BRB_44689,0
Barbados,BRB,2022/5/9,BRB_44690,0
Barbados,BRB,2022/5/10,BRB_44691,0
Barbados,BRB,2022/5/11,BRB_44692,0
Barbados,BRB,2022/5/12,BRB_44693,0
Barbados,BRB,2022/5/13,BRB_44694,0
Barbados,BRB,2022/5/14,BRB_44695,0
Barbados,BRB,2022/5/15,BRB_44696,0
Barbados,BRB,2022/5/16,BRB_44697,0
Barbados,BRB,2022/5/17,BRB_44698,0
Barbados,BRB,2022/5/18,BRB_44699,0
Barbados,BRB,2022/5/19,BRB_44700,0
Barbados,BRB,2022/5/20,BRB_44701,0
Barbados,BRB,2022/5/21,BRB_44702,0
Barbados,BRB,2022/5/22,BRB_44703,0
Barbados,BRB,2022/5/23,BRB_44704,0
Barbados,BRB,2022/5/24,BRB_44705,0
Barbados,BRB,2022/5/25,BRB_44706,0
Barbados,BRB,2022/5/26,BRB_44707,0
Barbados,BRB,2022/5/27,BRB_44708,0
Barbados,BRB,2022/5/28,BRB_44709,0
Barbados,BRB,2022/5/29,BRB_44710,0
Barbados,BRB,2022/5/30,BRB_44711,0
Barbados,BRB,2022/5/31,BRB_44712,0
Barbados,BRB,2022/6/1,BRB_44713,0
Barbados,BRB,2022/6/2,BRB_44714,0
Barbados,BRB,2022/6/3,BRB_44715,0
Barbados,BRB,2022/6/4,BRB_44716,0
Barbados,BRB,2022/6/5,BRB_44717,0
Barbados,BRB,2022/6/6,BRB_44718,0
Barbados,BRB,2022/6/7,BRB_44719,0
Barbados,BRB,2022/6/8,BRB_44720,0
Barbados,BRB,2022/6/9,BRB_44721,0
Barbados,BRB,2022/6/10,BRB_44722,0
Barbados,BRB,2022/6/11,BRB_44723,0
Barbados,BRB,2022/6/12,BRB_44724,0
Barbados,BRB,2022/6/13,BRB_44725,0
Barbados,BRB,2022/6/14,BRB_44726,0
Barbados,BRB,2022/6/15,BRB_44727,0
Barbados,BRB,2022/6/16,BRB_44728,0
Barbados,BRB,2022/6/17,BRB_44729,0
Barbados,BRB,2022/6/18,BRB_44730,0
Barbados,BRB,2022/6/19,BRB_44731,0
Barbados,BRB,2022/6/20,BRB_44732,0
Barbados,BRB,2022/6/21,BRB_44733,0
Barbados,BRB,2022/6/22,BRB_44734,0
Barbados,BRB,2022/6/23,BRB_44735,0
Barbados,BRB,2022/6/24,BRB_44736,0
Barbados,BRB,2022/6/25,BRB_44737,0
Barbados,BRB,2022/6/26,BRB_44738,0
Barbados,BRB,2022/6/27,BRB_44739,0
Barbados,BRB,2022/6/28,BRB_44740,0
Barbados,BRB,2022/6/29,BRB_44741,0
Barbados,BRB,2022/6/30,BRB_44742,0
Barbados,BRB,2022/7/1,BRB_44743,0
Barbados,BRB,2022/7/2,BRB_44744,0
Barbados,BRB,2022/7/3,BRB_44745,0
Barbados,BRB,2022/7/4,BRB_44746,0
Barbados,BRB,2022/7/5,BRB_44747,0
Barbados,BRB,2022/7/6,BRB_44748,0
Barbados,BRB,2022/7/7,BRB_44749,0
Barbados,BRB,2022/7/8,BRB_44750,0
Barbados,BRB,2022/7/9,BRB_44751,0
Barbados,BRB,2022/7/10,BRB_44752,0
Barbados,BRB,2022/7/11,BRB_44753,0
Barbados,BRB,2022/7/12,BRB_44754,0
Barbados,BRB,2022/7/13,BRB_44755,0
Barbados,BRB,2022/7/14,BRB_44756,0
Barbados,BRB,2022/7/15,BRB_44757,0
Barbados,BRB,2022/7/16,BRB_44758,0
Barbados,BRB,2022/7/17,BRB_44759,0
Barbados,BRB,2022/7/18,BRB_44760,0
Barbados,BRB,2022/7/19,BRB_44761,1
Barbados,BRB,2022/7/20,BRB_44762,0
Barbados,BRB,2022/7/21,BRB_44763,0
Barbados,BRB,2022/7/22,BRB_44764,0
Barbados,BRB,2022/7/23,BRB_44765,0
Barbados,BRB,2022/7/24,BRB_44766,0
Barbados,BRB,2022/7/25,BRB_44767,0
Barbados,BRB,2022/7/26,BRB_44768,0
Barbados,BRB,2022/7/27,BRB_44769,0
Barbados,BRB,2022/7/28,BRB_44770,0
Barbados,BRB,2022/7/29,BRB_44771,0
Barbados,BRB,2022/7/30,BRB_44772,0
Barbados,BRB,2022/7/31,BRB_44773,0
Barbados,BRB,2022/8/1,BRB_44774,0
Barbados,BRB,2022/8/2,BRB_44775,0
Barbados,BRB,2022/8/3,BRB_44776,0
Barbados,BRB,2022/8/4,BRB_44777,0
Barbados,BRB,2022/8/5,BRB_44778,0
Barbados,BRB,2022/8/6,BRB_44779,0
Barbados,BRB,2022/8/7,BRB_44780,0
Barbados,BRB,2022/8/8,BRB_44781,0
Barbados,BRB,2022/8/9,BRB_44782,0
Barbados,BRB,2022/8/10,BRB_44783,0
Barbados,BRB,2022/8/11,BRB_44784,0
Barbados,BRB,2022/8/12,BRB_44785,0
Barbados,BRB,2022/8/13,BRB_44786,0
Barbados,BRB,2022/8/14,BRB_44787,0
Barbados,BRB,2022/8/15,BRB_44788,0
Barbados,BRB,2022/8/16,BRB_44789,0
Barbados,BRB,2022/8/17,BRB_44790,0
Barbados,BRB,2022/8/18,BRB_44791,0
Barbados,BRB,2022/8/19,BRB_44792,0
Barbados,BRB,2022/8/20,BRB_44793,0
Barbados,BRB,2022/8/21,BRB_44794,0
Barbados,BRB,2022/8/22,BRB_44795,0
Barbados,BRB,2022/8/23,BRB_44796,0
Barbados,BRB,2022/8/24,BRB_44797,0
Barbados,BRB,2022/8/25,BRB_44798,0
Barbados,BRB,2022/8/26,BRB_44799,0
Barbados,BRB,2022/8/27,BRB_44800,0
Barbados,BRB,2022/8/28,BRB_44801,0
Barbados,BRB,2022/8/29,BRB_44802,0
Barbados,BRB,2022/8/30,BRB_44803,0
Barbados,BRB,2022/8/31,BRB_44804,0
Barbados,BRB,2022/9/1,BRB_44805,0
Barbados,BRB,2022/9/2,BRB_44806,0
Barbados,BRB,2022/9/3,BRB_44807,0
Barbados,BRB,2022/9/4,BRB_44808,0
Barbados,BRB,2022/9/5,BRB_44809,0
Barbados,BRB,2022/9/6,BRB_44810,0
Barbados,BRB,2022/9/7,BRB_44811,0
Barbados,BRB,2022/9/8,BRB_44812,0
Barbados,BRB,2022/9/9,BRB_44813,0
Barbados,BRB,2022/9/10,BRB_44814,0
Barbados,BRB,2022/9/11,BRB_44815,0
Barbados,BRB,2022/9/12,BRB_44816,0
Barbados,BRB,2022/9/13,BRB_44817,0
Barbados,BRB,2022/9/14,BRB_44818,0
Barbados,BRB,2022/9/15,BRB_44819,0
Barbados,BRB,2022/9/16,BRB_44820,0
Barbados,BRB,2022/9/17,BRB_44821,0
Barbados,BRB,2022/9/18,BRB_44822,0
Barbados,BRB,2022/9/19,BRB_44823,0
Barbados,BRB,2022/9/20,BRB_44824,0
Barbados,BRB,2022/9/21,BRB_44825,0
Barbados,BRB,2022/9/22,BRB_44826,0
Barbados,BRB,2022/9/23,BRB_44827,0
Barbados,BRB,2022/9/24,BRB_44828,0
Barbados,BRB,2022/9/25,BRB_44829,0
Barbados,BRB,2022/9/26,BRB_44830,0
Barbados,BRB,2022/9/27,BRB_44831,0
Barbados,BRB,2022/9/28,BRB_44832,0
Barbados,BRB,2022/9/29,BRB_44833,0
Barbados,BRB,2022/9/30,BRB_44834,0
Barbados,BRB,2022/10/1,BRB_44835,0
Barbados,BRB,2022/10/2,BRB_44836,0
Barbados,BRB,2022/10/3,BRB_44837,0
Barbados,BRB,2022/10/4,BRB_44838,0
Barbados,BRB,2022/10/5,BRB_44839,0
Barbados,BRB,2022/10/6,BRB_44840,0
Barbados,BRB,2022/10/7,BRB_44841,0
Barbados,BRB,2022/10/8,BRB_44842,0
Barbados,BRB,2022/10/9,BRB_44843,0
Barbados,BRB,2022/10/10,BRB_44844,0
Barbados,BRB,2022/10/11,BRB_44845,0
Barbados,BRB,2022/10/12,BRB_44846,0
Barbados,BRB,2022/10/13,BRB_44847,0
Barbados,BRB,2022/10/14,BRB_44848,0
Barbados,BRB,2022/10/15,BRB_44849,0
Barbados,BRB,2022/10/16,BRB_44850,0
Barbados,BRB,2022/10/17,BRB_44851,0
Barbados,BRB,2022/10/18,BRB_44852,0
Barbados,BRB,2022/10/19,BRB_44853,0
Barbados,BRB,2022/10/20,BRB_44854,0
Barbados,BRB,2022/10/21,BRB_44855,0
Barbados,BRB,2022/10/22,BRB_44856,0
Barbados,BRB,2022/10/23,BRB_44857,0
Barbados,BRB,2022/10/24,BRB_44858,0
Barbados,BRB,2022/10/25,BRB_44859,0
Barbados,BRB,2022/10/26,BRB_44860,0
Bermuda,BMU,2022/5/1,BMU_44682,0
Bermuda,BMU,2022/5/2,BMU_44683,0
Bermuda,BMU,2022/5/3,BMU_44684,0
Bermuda,BMU,2022/5/4,BMU_44685,0
Bermuda,BMU,2022/5/5,BMU_44686,0
Bermuda,BMU,2022/5/6,BMU_44687,0
Bermuda,BMU,2022/5/7,BMU_44688,0
Bermuda,BMU,2022/5/8,BMU_44689,0
Bermuda,BMU,2022/5/9,BMU_44690,0
Bermuda,BMU,2022/5/10,BMU_44691,0
Bermuda,BMU,2022/5/11,BMU_44692,0
Bermuda,BMU,2022/5/12,BMU_44693,0
Bermuda,BMU,2022/5/13,BMU_44694,0
Bermuda,BMU,2022/5/14,BMU_44695,0
Bermuda,BMU,2022/5/15,BMU_44696,0
Bermuda,BMU,2022/5/16,BMU_44697,0
Bermuda,BMU,2022/5/17,BMU_44698,0
Bermuda,BMU,2022/5/18,BMU_44699,0
Bermuda,BMU,2022/5/19,BMU_44700,0
Bermuda,BMU,2022/5/20,BMU_44701,0
Bermuda,BMU,2022/5/21,BMU_44702,0
Bermuda,BMU,2022/5/22,BMU_44703,0
Bermuda,BMU,2022/5/23,BMU_44704,0
Bermuda,BMU,2022/5/24,BMU_44705,0
Bermuda,BMU,2022/5/25,BMU_44706,0
Bermuda,BMU,2022/5/26,BMU_44707,0
Bermuda,BMU,2022/5/27,BMU_44708,0
Bermuda,BMU,2022/5/28,BMU_44709,0
Bermuda,BMU,2022/5/29,BMU_44710,0
Bermuda,BMU,2022/5/30,BMU_44711,0
Bermuda,BMU,2022/5/31,BMU_44712,0
Bermuda,BMU,2022/6/1,BMU_44713,0
Bermuda,BMU,2022/6/2,BMU_44714,0
Bermuda,BMU,2022/6/3,BMU_44715,0
Bermuda,BMU,2022/6/4,BMU_44716,0
Bermuda,BMU,2022/6/5,BMU_44717,0
Bermuda,BMU,2022/6/6,BMU_44718,0
Bermuda,BMU,2022/6/7,BMU_44719,0
Bermuda,BMU,2022/6/8,BMU_44720,0
Bermuda,BMU,2022/6/9,BMU_44721,0
Bermuda,BMU,2022/6/10,BMU_44722,0
Bermuda,BMU,2022/6/11,BMU_44723,0
Bermuda,BMU,2022/6/12,BMU_44724,0
Bermuda,BMU,2022/6/13,BMU_44725,0
Bermuda,BMU,2022/6/14,BMU_44726,0
Bermuda,BMU,2022/6/15,BMU_44727,0
Bermuda,BMU,2022/6/16,BMU_44728,0
Bermuda,BMU,2022/6/17,BMU_44729,0
Bermuda,BMU,2022/6/18,BMU_44730,0
Bermuda,BMU,2022/6/19,BMU_44731,0
Bermuda,BMU,2022/6/20,BMU_44732,0
Bermuda,BMU,2022/6/21,BMU_44733,0
Bermuda,BMU,2022/6/22,BMU_44734,0
Bermuda,BMU,2022/6/23,BMU_44735,0
Bermuda,BMU,2022/6/24,BMU_44736,0
Bermuda,BMU,2022/6/25,BMU_44737,0
Bermuda,BMU,2022/6/26,BMU_44738,0
Bermuda,BMU,2022/6/27,BMU_44739,0
Bermuda,BMU,2022/6/28,BMU_44740,0
Bermuda,BMU,2022/6/29,BMU_44741,0
Bermuda,BMU,2022/6/30,BMU_44742,0
