"","time","date","country","iso3","risk_mean","risk_sd","Risk_p_mean","Risk_p_sd","stringency_index"
"12895",19237,2022-09-02,"Egypt","EGY",0,0,0,0,35.19
"12896",19237,2022-09-02,"El Salvador","SLV",0.000869866942813524,0.000575487894104138,0.00110529471767919,0.000731242559217456,21.3
"12897",19237,2022-09-02,"Estonia","EST",0.00484796767801734,0.0029096771913639,0.00545389546407621,0.00327334592346034,11.11
"12898",19237,2022-09-02,"Finland","FIN",0.00221769210246736,0.00132919698180071,0.00292070604829101,0.00175055575108746,24.07
"12899",19237,2022-09-02,"France","FRA",0.301413313605203,0.0294074349334167,0.339085739234113,0.0330829507632093,11.11
"12900",19237,2022-09-02,"Georgia","GEO",0.00115225758559675,0.000699823922809831,0.00115225758559675,0.000699823922809831,0
"12901",19237,2022-09-02,"Germany","DEU",0.215295945180283,0.0215073231582767,0.252724433830594,0.025246300221008,14.81
"12902",19237,2022-09-02,"Ghana","GHA",0.00516426477226747,0.00209952327714417,0.00817130501941055,0.0033220305018104,36.8
"12903",19237,2022-09-02,"Gibraltar","GIB",0.0478034658861013,0.0510188651703361,0.0555144186344225,0.0592484788878599,13.89
"12904",19237,2022-09-02,"Greece","GRC",0.166018338517815,0.0391046851408076,0.194880078081717,0.0459029054358582,14.81
"12905",19237,2022-09-02,"Greenland","GRL",0.0521634324583435,0.0616081142895541,0.0586831279765367,0.0693082622224706,11.11
"12906",19237,2022-09-02,"Guadeloupe","GLP",0.00124200718739591,0.00309379640849544,0.00139724062031264,0.0034804774535892,11.11
"12907",19237,2022-09-02,"Guam","GUM",0,0,0,0,24.24
"12908",19237,2022-09-02,"Guatemala","GTM",0.164720224660814,0.0303121941057562,0.259688199055359,0.047788418896037,36.57
"12909",19237,2022-09-02,"Guyana","GUY",0.0125649329215383,0.00634788790955169,0.0164613296495982,0.00831637352227392,23.67
"12910",19237,2022-09-02,"Honduras","HND",0.00134849088020193,0.000530817913067318,0.00183568047944723,0.000722594490971029,26.54
"12911",19237,2022-09-02,"Hungary","HUN",0.181660119115622,0.0370169390062393,0.19235506047821,0.0391962505360433,5.56
"12912",19237,2022-09-02,"Iceland","ISL",0.0130408846315879,0.00897457414646263,0.0146708118253885,0.0100962697113991,11.11
"12913",19237,2022-09-02,"India","IND",3.01796495343488e-05,3.23311898257071e-05,4.7934640302333e-05,5.13519533445157e-05,37.04
"12914",19237,2022-09-02,"Indonesia","IDN",4.30728299672686e-05,1.84362061770322e-05,6.13835399277021e-05,2.62736300085965e-05,29.83
"12915",19237,2022-09-02,"Iran (Islamic Republic of)","IRN",4.17631257273727e-05,2.13617720430868e-05,9.05924636168605e-05,4.63379003103836e-05,53.9
"12916",19237,2022-09-02,"Ireland","IRL",0.218509588285756,0.0418742492456932,0.245820214068799,0.0471079415521355,11.11
"12917",19237,2022-09-02,"Israel","ISR",0.214116478270096,0.0247692879891467,0.251339920495476,0.0290753468589584,14.81
"12918",19237,2022-09-02,"Italy","ITA",0.199524476431833,0.02225114278027,0.236179541230863,0.0263389474198272,15.52
"12919",19237,2022-09-02,"Jamaica","JAM",0.00292305099485641,0.00112855538121475,0.00328839126432265,0.00126960893375493,11.11
"12920",19237,2022-09-02,"Japan","JPN",2.26698414766077e-05,2.92686339068071e-05,3.628916516185e-05,4.68523033565024e-05,37.53
"12921",19237,2022-09-02,"Jordan","JOR",0,0,0,0,14.81
"12922",19237,2022-09-02,"Latvia","LVA",0.00189174930685627,0.00133763972258652,0.00212819136782121,0.00150482587758636,11.11
"12923",19237,2022-09-02,"Lebanon","LBN",6.5432975963134e-05,0.000209112374650122,0.000111927772773065,0.000357701632997129,41.54
"12924",19237,2022-09-02,"Liberia","LBR",6.21554771351425e-05,0.000211721550939978,9.54769234026767e-05,0.000325225116651272,34.9
"12925",19237,2022-09-02,"Lithuania","LTU",0.00177298149901302,0.00221255078928568,0.00199457925414897,0.00248908852433984,11.11
"12926",19237,2022-09-02,"Luxembourg","LUX",0.27121132767553,0.0305520385734353,0.335284123718049,0.0377698585405307,19.11
"12927",19237,2022-09-02,"Malta","MLT",0.0398085267030935,0.0450959451190899,0.0447840327405709,0.0507323041051748,11.11
"12928",19237,2022-09-02,"Martinique","MTQ",0,0,0,0,11.11
"12929",19237,2022-09-02,"Mexico","MEX",0.21912364568893,0.0234640826831039,0.272000553238492,0.0291262198151736,19.44
"12930",19237,2022-09-02,"Monaco","MCO",0.138716432971904,0.133945850128703,0.156054036417936,0.150687197804818,11.11
"12931",19237,2022-09-02,"Montenegro","MNE",0.00818300349742879,0.00417886583981821,0.0092057638625591,0.00470116530522917,11.11
"12932",19237,2022-09-02,"Morocco","MAR",0.000337736059684101,0.000215125328708111,0.000463286775972704,0.000295096472850632,27.1
"12933",19237,2022-09-02,"Mozambique","MOZ",0,0,0,0,17.59
"12934",19237,2022-09-02,"Netherlands","NLD",0.204678727597025,0.0417665198011027,0.242654093179638,0.0495157318329611,15.65
"12935",19237,2022-09-02,"New Caledonia","NCL",0,0,0,0,11.11
"12936",19237,2022-09-02,"New Zealand","NZL",0.00038170787751797,0.000438821479610189,0.00044890965249673,0.000516078418922955,14.97
"12937",19237,2022-09-02,"Nigeria","NGA",0.139937017034987,0.0289554483725851,0.217733027905689,0.0450528214914969,35.73
"12938",19237,2022-09-02,"Norway","NOR",0.176183297260244,0.0264865063099146,0.198203731871126,0.0297969471368148,11.11
"12939",19237,2022-09-02,"Panama","PAN",0.00853961409630459,0.00242153713011029,0.0103623517732127,0.00293840205085583,17.59
"12940",19237,2022-09-02,"Paraguay","PRY",0.00127140676303875,0.000715630997531847,0.00147649142148269,0.000831066075405698,13.89
"12941",19237,2022-09-02,"Peru","PER",0.283669097547444,0.0285248570644654,0.473571114436467,0.0476207964348338,40.1
"12942",19237,2022-09-02,"Philippines","PHL",0.000172667212182166,6.81948018487634e-05,0.00024769360519605,9.78264264076365e-05,30.29
"12943",19237,2022-09-02,"Poland","POL",0.205307120327207,0.0369842989553487,0.226258673492624,0.0407585397347903,9.26
"12944",19237,2022-09-02,"Portugal","PRT",0.209816320350886,0.0328134761590951,0.24366080635337,0.0381064640100977,13.89
"12945",19237,2022-09-02,"Puerto Rico","PRI",0.312498524441896,0.0346379358615532,0.412484852748015,0.0457206122776573,24.24
"12946",19237,2022-09-02,"Qatar","QAT",0.000316895798131347,0.000443744504794577,0.000467122343943613,0.000654104517680685,32.16
"12947",19237,2022-09-02,"Republic of Korea","KOR",0,0,0,0,13.89
"12948",19237,2022-09-02,"Republic of Moldova","MDA",0.00132242070606514,0.000708028913580569,0.00148770469801456,0.000796522571245999,11.11
"12949",19237,2022-09-02,"Romania","ROU",0.180478808097953,0.0319037666147547,0.203036121158683,0.0358912888004891,11.11
"12950",19237,2022-09-02,"Russian Federation","RUS",0,0,0,0,31.02
"12951",19237,2022-09-02,"Saint Martin","MAF",0.00785063774223809,0.0250891981814517,0.00883185706180458,0.0282249951416939,11.11
"12952",19237,2022-09-02,"San Marino","SMR",0,0,0,0,13.89
"12953",19237,2022-09-02,"Saudi Arabia","SAU",0.000525396063034843,0.000162203339248908,0.000591063182624415,0.000182476475699076,11.11
"12954",19237,2022-09-02,"Serbia","SRB",0.00563331526273837,0.00307210566101082,0.00633740045307501,0.00345607566769133,11.11
"12955",19237,2022-09-02,"Singapore","SGP",0.000942281251253969,0.000668941919279321,0.00115306075777529,0.000818577972686393,18.28
"12956",19237,2022-09-02,"Slovakia","SVK",0.00315739475881696,0.00116946116360224,0.00355202470336029,0.00131562736371048,11.11
"12957",19237,2022-09-02,"Slovenia","SVN",0.186059571045424,0.0250711979815273,0.209314400996089,0.0282047451699035,11.11
"12958",19237,2022-09-02,"South Africa","ZAF",0.000227436980505316,8.47929315630721e-05,0.000255863404775921,9.53908556227609e-05,11.11
"12959",19237,2022-09-02,"Spain","ESP",0.351859990906986,0.055101681626308,0.408616874819401,0.0639898753063617,13.89
"12960",19237,2022-09-02,"Sudan","SDN",4.93654994637569e-05,6.0568567233006e-05,5.38513139126834e-05,6.60723979851708e-05,8.33
"12961",19237,2022-09-02,"Sweden","SWE",0.244864855982247,0.0280255797979053,0.244864855982247,0.0280255797979053,0
"12962",19237,2022-09-02,"Switzerland","CHE",0.291594352420507,0.0242502797865094,0.308761491338953,0.0256779752080786,5.56
"12963",19237,2022-09-02,"Thailand","THA",0.000271068184516725,0.000114164610465769,0.000385204184335264,0.000162234774002799,29.63
"12964",19237,2022-09-02,"The United Kingdom","GBR",0.226138988176911,0.0332134525208904,0.239452549954374,0.0351688400263558,5.56
"12965",19237,2022-09-02,"T鐪塺kiye","TUR",0,0,0,0,11.11
"12966",19237,2022-09-02,"Ukraine","UKR",0,0,0,0,61.46
"12967",19237,2022-09-02,"United Arab Emirates","ARE",0,0,0,0,41.67
"12968",19237,2022-09-02,"United States of America","USA",0.622182308371983,0.0244588511614677,0.821254366911276,0.0322846504243237,24.24
"12969",19237,2022-09-02,"Uruguay","URY",0.00340419208352233,0.00160388183327979,0.00395330633320443,0.00186259648505376,13.89
"12970",19237,2022-09-02,"Venezuela (Bolivarian Republic of)","VEN",0.000436131562916308,0.000217763480602684,0.000506481898636985,0.000252889885730674,13.89
"12971",19237,2022-09-02,"Viet Nam","VNM",0,0,0,0,25.93
"12972",19238,2022-09-03,"Andorra","AND",0.00436756868839097,0.0139579483884132,0.00462470212663169,0.0147796996912465,5.56
"12973",19238,2022-09-03,"Argentina","ARG",0.227034424508397,0.0341103045929216,0.262194739009582,0.0393928913187684,13.41
"12974",19238,2022-09-03,"Aruba","ABW",0.169097380014564,0.0550414254099158,0.228294019190717,0.0743100113540108,25.93
"12975",19238,2022-09-03,"Australia","AUS",0.171378880851284,0.036467235525475,0.192798830972308,0.0410251271520699,11.11
"12976",19238,2022-09-03,"Austria","AUT",0.155341637469203,0.0135953041782584,0.239687760328967,0.0209771704648331,35.19
"12977",19238,2022-09-03,"Bahamas","BHS",0.00761483700945589,0.00394883906606475,0.0128498768299964,0.00666358262920139,40.74
"12978",19238,2022-09-03,"Bahrain","BHR",0,0,0,0,11.11
"12979",19238,2022-09-03,"Barbados","BRB",0,0,0,0,26.85
"12980",19238,2022-09-03,"Belgium","BEL",0.226059038255097,0.0347977258956031,0.265358655071132,0.0408471955576982,14.81
"12981",19238,2022-09-03,"Benin","BEN",0,0,0,0,5.56
"12982",19238,2022-09-03,"Bermuda","BMU",0,0,0,0,13.89
"12983",19238,2022-09-03,"Bolivia (Plurinational State of)","BOL",0.177726543602545,0.0504338996827237,0.228499027516772,0.0648417326854252,22.22
"12984",19238,2022-09-03,"Bosnia and Herzegovina","BIH",0.00135264496438934,0.0012532730530245,0.00182617114133838,0.00169201168222559,25.93
"12985",19238,2022-09-03,"Brazil","BRA",0.379846853199527,0.0281774849696731,0.488360572383038,0.0362271598992969,22.22
"12986",19238,2022-09-03,"Bulgaria","BGR",0,0,0,0,11.11
"12987",19238,2022-09-03,"Cameroon","CMR",0,0,0,0,13.89
"12988",19238,2022-09-03,"Canada","CAN",0.212105340296674,0.0236159919963955,0.254353448011361,0.0283199328413425,16.61
"12989",19238,2022-09-03,"Central African Republic","CAF",0.00652482470978189,0.0045679719433273,0.0075773135637927,0.00530481006076797,13.89
"12990",19238,2022-09-03,"Chile","CHL",0.264971977324942,0.0209120881450248,0.361440427397275,0.0285255601487175,26.69
"12991",19238,2022-09-03,"China","CHN",1.10116138822789e-06,2.74838867840939e-06,4.48721022097754e-06,1.11996278663789e-05,75.46
"12992",19238,2022-09-03,"Colombia","COL",0.218606386301129,0.0524233615279846,0.271358473561481,0.0650736861072301,19.44
"12993",19238,2022-09-03,"Congo","COG",8.81376014107399e-05,0.000182899433023281,0.000136140873356101,0.000282513798305964,35.26
"12994",19238,2022-09-03,"Costa Rica","CRI",1.41266597087163e-05,0.000141266597087163,1.58922935186368e-05,0.000158922935186368,11.11
"12995",19238,2022-09-03,"Croatia","HRV",0.0148560066474026,0.00537775013167693,0.0167127985683458,0.00604989327447062,11.11
"12996",19238,2022-09-03,"Cuba","CUB",0.00111961115567415,0.000511850312515312,0.00125954680579834,0.000575824403774679,11.11
"12997",19238,2022-09-03,"Cura鑾絘o","CUW",0.0510242571954756,0.0268505373771196,0.0604911170070843,0.0318322909035206,15.65
"12998",19238,2022-09-03,"Cyprus","CYP",0.00942614114329964,0.00341578980971299,0.0110648446335246,0.00400961358106937,14.81
"12999",19238,2022-09-03,"Czechia","CZE",0.172930931505207,0.0376180398891657,0.194544866132531,0.042319765878238,11.11
"13000",19238,2022-09-03,"Democratic Republic of the Congo","COD",0.00258606008427145,0.00123387136834885,0.00358080875695299,0.00170848984817066,27.78
"13001",19238,2022-09-03,"Denmark","DNK",0.2189318677166,0.028690613105606,0.246295272490269,0.0322765362871031,11.11
"13002",19238,2022-09-03,"Dominican Republic","DOM",0.00118173506644117,0.000369833181672967,0.00125130777895083,0.000391606503253882,5.56
"13003",19238,2022-09-03,"Ecuador","ECU",0.198981849606487,0.0470965706304488,0.231078677977571,0.0546934974224235,13.89
"13004",19238,2022-09-03,"Egypt","EGY",0,0,0,0,35.19
"13005",19238,2022-09-03,"El Salvador","SLV",0.000922035578319875,0.000643533901414773,0.00117158269163898,0.0008177050843898,21.3
"13006",19238,2022-09-03,"Estonia","EST",0.00452220184837642,0.00272323798637037,0.00508741348675488,0.00306360443961117,11.11
"13007",19238,2022-09-03,"Finland","FIN",0.00222828218310034,0.00145288556082563,0.00293465321098425,0.0019134539191698,24.07
"13008",19238,2022-09-03,"France","FRA",0.298492577999653,0.0317771184494616,0.3357999527502,0.0357488113955018,11.11
"13009",19238,2022-09-03,"Georgia","GEO",0.00105846371971106,0.0007461609918134,0.00105846371971106,0.0007461609918134,0
"13010",19238,2022-09-03,"Germany","DEU",0.212765717756343,0.0218268302346209,0.249754334729831,0.0256213525468023,14.81
"13011",19238,2022-09-03,"Ghana","GHA",0.00529198452966644,0.00240447322172971,0.0083733932431431,0.00380454623691409,36.8
"13012",19238,2022-09-03,"Gibraltar","GIB",0.0427177323552473,0.0504521809818697,0.0496083292942136,0.0585903855323072,13.89
"13013",19238,2022-09-03,"Greece","GRC",0.166040060139347,0.0388671534116307,0.194905575935376,0.0456240796004586,14.81
"13014",19238,2022-09-03,"Greenland","GRL",0.042226823885997,0.0591293805555092,0.0475045830644583,0.0665197216284275,11.11
"13015",19238,2022-09-03,"Guadeloupe","GLP",0.000798332509596635,0.0025513242872104,0.000898112846885629,0.00287020394556238,11.11
"13016",19238,2022-09-03,"Guam","GUM",0,0,0,0,24.24
"13017",19238,2022-09-03,"Guatemala","GTM",0.166091093445662,0.0301573962758918,0.261849429994737,0.0475443737598798,36.57
"13018",19238,2022-09-03,"Guyana","GUY",0.013095519358503,0.00650867718744465,0.0171564514063972,0.00852702369637712,23.67
"13019",19238,2022-09-03,"Honduras","HND",0.00133096323406023,0.00055829688544499,0.00181182035673867,0.00076000120534303,26.54
"13020",19238,2022-09-03,"Hungary","HUN",0.181240587642946,0.0374078860581904,0.191910829778638,0.0396102139540347,5.56
"13021",19238,2022-09-03,"Iceland","ISL",0.011600846393903,0.00918318722829368,0.0130507890582777,0.0103309564948742,11.11
"13022",19238,2022-09-03,"India","IND",2.66390526478469e-05,2.86818756431145e-05,4.23110747265675e-05,4.55557109960523e-05,37.04
"13023",19238,2022-09-03,"Indonesia","IDN",4.08953771452572e-05,1.78841957610937e-05,5.82804291652519e-05,2.54869541985089e-05,29.83
"13024",19238,2022-09-03,"Iran (Islamic Republic of)","IRN",4.00437869919498e-05,2.26613892599278e-05,8.68628785074832e-05,4.91570265942035e-05,53.9
"13025",19238,2022-09-03,"Ireland","IRL",0.218404554897471,0.0437570524436436,0.245702052983992,0.0492260686732407,11.11
"13026",19238,2022-09-03,"Israel","ISR",0.213154829970875,0.0226585699053639,0.250211092817086,0.0265976874109214,14.81
"13027",19238,2022-09-03,"Italy","ITA",0.198187068126219,0.0221915199882985,0.234596434808498,0.02626837119827,15.52
"13028",19238,2022-09-03,"Jamaica","JAM",0.00741820442603633,0.00427341994192266,0.00834537566209509,0.00480753734044624,11.11
"13029",19238,2022-09-03,"Japan","JPN",1.68526152220574e-05,2.52079833131745e-05,2.69771333793139e-05,4.03521423293973e-05,37.53
"13030",19238,2022-09-03,"Jordan","JOR",0,0,0,0,14.81
"13031",19238,2022-09-03,"Latvia","LVA",0.00175561737856114,0.0013953517698791,0.0019750448628205,0.00156975111922499,11.11
"13032",19238,2022-09-03,"Lebanon","LBN",6.54415166067905e-05,0.000209139610445845,0.000111942382153251,0.000357748221768465,41.54
"13033",19238,2022-09-03,"Liberia","LBR",4.65892401893704e-05,0.00019592911895417,7.15656531326735e-05,0.000300966388562473,34.9
"13034",19238,2022-09-03,"Lithuania","LTU",0.00150172224324284,0.0020760994380626,0.00168941640594313,0.00233558267303701,11.11
"13035",19238,2022-09-03,"Luxembourg","LUX",0.269495602729381,0.0346730558448359,0.333163064321154,0.0428644527689899,19.11
"13036",19238,2022-09-03,"Malta","MLT",0.0313276796031828,0.0414838285789081,0.035243199013593,0.0466687237922242,11.11
"13037",19238,2022-09-03,"Martinique","MTQ",0,0,0,0,11.11
"13038",19238,2022-09-03,"Mexico","MEX",0.218260783982586,0.0241486369616439,0.270929473662594,0.0299759644508986,19.44
"13039",19238,2022-09-03,"Monaco","MCO",0.125377352762923,0.133810595974882,0.141047758761304,0.150535038783758,11.11
"13040",19238,2022-09-03,"Montenegro","MNE",0.00789931161829343,0.00391440928027838,0.00888661448789901,0.00440365539462074,11.11
"13041",19238,2022-09-03,"Morocco","MAR",0.000339191750948877,0.000208235977919746,0.00046528360898337,0.000285646060246565,27.1
"13042",19238,2022-09-03,"Mozambique","MOZ",0,0,0,0,17.59
"13043",19238,2022-09-03,"Netherlands","NLD",0.204352314799225,0.0410619842469704,0.242267118908388,0.0486804792495203,15.65
"13044",19238,2022-09-03,"New Caledonia","NCL",0,0,0,0,11.11
"13045",19238,2022-09-03,"New Zealand","NZL",0.00163875631718257,0.000786656816422882,0.001927268396075,0.000925152083291641,14.97
"13046",19238,2022-09-03,"Nigeria","NGA",0.139949404273395,0.0290420653628806,0.217752301654574,0.0451875919758528,35.73
"13047",19238,2022-09-03,"Norway","NOR",0.176029935321666,0.0273005476158093,0.198031201846851,0.0307127321586335,11.11
"13048",19238,2022-09-03,"Panama","PAN",0.0100849039587512,0.00305318048238564,0.0122374759844086,0.00370486649967921,17.59
"13049",19238,2022-09-03,"Paraguay","PRY",0.00129313038273918,0.000719356401693659,0.00150171917633164,0.000835392407030147,13.89
"13050",19238,2022-09-03,"Peru","PER",0.283890257350601,0.0288618445636425,0.47394032946678,0.0481833799059141,40.1
"13051",19238,2022-09-03,"Philippines","PHL",0.000164594522652931,7.4413851131958e-05,0.000236113215683447,0.000106747742263603,30.29
"13052",19238,2022-09-03,"Poland","POL",0.204799319580312,0.0373517602632971,0.225699051774644,0.0411635004003715,9.26
"13053",19238,2022-09-03,"Portugal","PRT",0.207346003817176,0.0333343239456634,0.240792014652393,0.0387113273088647,13.89
"13054",19238,2022-09-03,"Puerto Rico","PRI",0.312973644570994,0.0354233811571378,0.413111991249992,0.0467573668916814,24.24
"13055",19238,2022-09-03,"Qatar","QAT",0.000283577595748746,0.000480822212096599,0.000356880941037938,0.000605112272963251,20.54
"13056",19238,2022-09-03,"Republic of Korea","KOR",0.000164435574455191,0.000106935551822104,0.00019095990530158,0.000124184823855654,13.89
"13057",19238,2022-09-03,"Republic of Moldova","MDA",0.00116688469205487,0.000761638836308341,0.00131272886945086,0.000856832980434628,11.11
"13058",19238,2022-09-03,"Romania","ROU",0.180561985634548,0.0318808739371113,0.203129694717683,0.0358655348600644,11.11
"13059",19238,2022-09-03,"Russian Federation","RUS",0,0,0,0,31.02
"13060",19238,2022-09-03,"Saint Martin","MAF",0.00785064423537712,0.0250892189320513,0.00883186436649467,0.0282250184858267,11.11
"13061",19238,2022-09-03,"San Marino","SMR",0,0,0,0,13.89
"13062",19238,2022-09-03,"Saudi Arabia","SAU",0.000529643407894004,0.000157380955542508,0.000595841385863431,0.000177051361843299,11.11
"13063",19238,2022-09-03,"Serbia","SRB",0.00511841712222415,0.00310457706709157,0.0057581472856611,0.00349260554290873,11.11
"13064",19238,2022-09-03,"Singapore","SGP",0.000866388619189389,0.000606866137113276,0.00106019165343782,0.000742616418396079,18.28
"13065",19238,2022-09-03,"Slovakia","SVK",0.00289119975586258,0.00117378683548835,0.00325255906835705,0.00132049368375334,11.11
"13066",19238,2022-09-03,"Slovenia","SVN",0.185462060421451,0.0246019166310596,0.208642209946508,0.0276768102498139,11.11
"13067",19238,2022-09-03,"South Africa","ZAF",0.000220427184410195,8.33904597996564e-05,0.000247977482742936,9.38130946109308e-05,11.11
"13068",19238,2022-09-03,"Spain","ESP",0.339935907307833,0.0539548417522015,0.394769373252623,0.0626580440740931,13.89
"13069",19238,2022-09-03,"Sudan","SDN",4.01947633501163e-05,5.8651999370857e-05,4.38472383005523e-05,6.3981672707382e-05,8.33
"13070",19238,2022-09-03,"Sweden","SWE",0.243901191078269,0.0288043169630879,0.243901191078269,0.0288043169630879,0
"13071",19238,2022-09-03,"Switzerland","CHE",0.289492562070089,0.0197683028366175,0.306535961531225,0.020932129221323,5.56
"13072",19238,2022-09-03,"Thailand","THA",0.000267123052594787,0.000109356476819389,0.000379597914728985,0.000155402127070327,29.63
"13073",19238,2022-09-03,"The United Kingdom","GBR",0.222301681027761,0.0337651195451336,0.235389327644813,0.0357529855412258,5.56
"13074",19238,2022-09-03,"T鐪塺kiye","TUR",0,0,0,0,11.11
"13075",19238,2022-09-03,"Ukraine","UKR",0,0,0,0,61.46
"13076",19238,2022-09-03,"United Arab Emirates","ARE",0,0,0,0,41.67
"13077",19238,2022-09-03,"United States of America","USA",0.628849357734211,0.0287519521101185,0.830054590462263,0.0379513623417614,24.24
"13078",19238,2022-09-03,"Uruguay","URY",0.00350904450058289,0.0016523352036768,0.00407507200160596,0.00191886564124585,13.89
"13079",19238,2022-09-03,"Venezuela (Bolivarian Republic of)","VEN",0.000456505831220143,0.000239963230708748,0.000530142644547838,0.000278670573346589,13.89
"13080",19238,2022-09-03,"Viet Nam","VNM",0,0,0,0,25.93
"13081",19239,2022-09-04,"Andorra","AND",0.0043676443780588,0.0139581902819488,0.00462478227240449,0.014779955825867,5.56
"13082",19239,2022-09-04,"Argentina","ARG",0.227956001002545,0.0333782540241282,0.263259037998089,0.038547469712586,13.41
"13083",19239,2022-09-04,"Aruba","ABW",0.171799717008008,0.0568416685375776,0.231942374791425,0.0767404732517586,25.93
"13084",19239,2022-09-04,"Australia","AUS",0.171661100211583,0.0367987989062048,0.193116323783984,0.0413981312928393,11.11
"13085",19239,2022-09-04,"Austria","AUT",0.155591720412272,0.0134081157093444,0.240073631248684,0.0206883439428242,35.19
"13086",19239,2022-09-04,"Bahamas","BHS",0.00767291312508723,0.00414073957240458,0.0129478790500966,0.00698741068579916,40.74
"13087",19239,2022-09-04,"Bahrain","BHR",0,0,0,0,11.11
"13088",19239,2022-09-04,"Barbados","BRB",0,0,0,0,26.85
"13089",19239,2022-09-04,"Belgium","BEL",0.222988094672705,0.0374586559056917,0.2617538380945,0.0439707194573209,14.81
"13090",19239,2022-09-04,"Benin","BEN",0,0,0,0,5.56
"13091",19239,2022-09-04,"Bermuda","BMU",0,0,0,0,13.89
"13092",19239,2022-09-04,"Bolivia (Plurinational State of)","BOL",0.178691721802232,0.0509837310406065,0.229739935461857,0.0655486385196793,22.22
"13093",19239,2022-09-04,"Bosnia and Herzegovina","BIH",0.00114982702782735,0.0012250786084231,0.0015523518669196,0.00165394708846105,25.93
"13094",19239,2022-09-04,"Brazil","BRA",0.380756789741827,0.0294390651581406,0.489530457369281,0.0378491452277457,22.22
"13095",19239,2022-09-04,"Bulgaria","BGR",0,0,0,0,11.11
"13096",19239,2022-09-04,"Cameroon","CMR",0,0,0,0,13.89
"13097",19239,2022-09-04,"Canada","CAN",0.212231847894834,0.0265813944901017,0.254505153969102,0.0318759977096795,16.61
"13098",19239,2022-09-04,"Central African Republic","CAF",0.00720034615088748,0.00598496500268397,0.00836180019845254,0.0069503716208152,13.89
"13099",19239,2022-09-04,"Chile","CHL",0.265608888086363,0.0208317113777817,0.362309218505473,0.0284159205807962,26.69
"13100",19239,2022-09-04,"China","CHN",7.02251118308529e-07,2.24778890308512e-06,2.86165899881226e-06,9.15969398160197e-06,75.46
"13101",19239,2022-09-04,"Colombia","COL",0.222519033253989,0.0567116976167951,0.276215284575458,0.0703968441122084,19.44
"13102",19239,2022-09-04,"Congo","COG",7.42618955563906e-05,0.000171013675568832,0.000114707901693529,0.000264154580736534,35.26
"13103",19239,2022-09-04,"Costa Rica","CRI",0,0,0,0,11.11
"13104",19239,2022-09-04,"Croatia","HRV",0.0164276826602563,0.00526557498155416,0.0184809119813886,0.00592369780802583,11.11
"13105",19239,2022-09-04,"Cuba","CUB",0.00117351495259495,0.000568062017943601,0.00132018781932158,0.000639061781914277,11.11
"13106",19239,2022-09-04,"Cura鑾絘o","CUW",0.0493597859860767,0.0273943855971662,0.0585178257096344,0.0324770427945065,15.65
"13107",19239,2022-09-04,"Cyprus","CYP",0.0093340690492539,0.00367789267455311,0.0109567661101701,0.00431728216287488,14.81
"13108",19239,2022-09-04,"Czechia","CZE",0.177023036539846,0.0372423670875429,0.199148426751992,0.0418971392592451,11.11
"13109",19239,2022-09-04,"Democratic Republic of the Congo","COD",0.00269290125179212,0.00135862784676955,0.0037287472331655,0.00188123490275485,27.78
"13110",19239,2022-09-04,"Denmark","DNK",0.220572058645196,0.0297678716380086,0.248140464220043,0.0334884369872973,11.11
"13111",19239,2022-09-04,"Dominican Republic","DOM",0.00110934494055404,0.000422996452310594,0.00117465580321267,0.000447899674195885,5.56
"13112",19239,2022-09-04,"Ecuador","ECU",0.19906392532467,0.0470217612439435,0.231173992944687,0.054606620884849,13.89
"13113",19239,2022-09-04,"Egypt","EGY",0,0,0,0,35.19
"13114",19239,2022-09-04,"El Salvador","SLV",0.00101721894298033,0.000842510612228267,0.00129252724648072,0.00107053445009945,21.3
"13115",19239,2022-09-04,"Estonia","EST",0.00441492798797505,0.00263255162826879,0.00496673190232315,0.00296158356200786,11.11
"13116",19239,2022-09-04,"Finland","FIN",0.00244309221418299,0.00188493140495144,0.00321755855944026,0.00248245937699387,24.07
"13117",19239,2022-09-04,"France","FRA",0.314924747498775,0.0409036996969287,0.354285912362218,0.0460160869579578,11.11
"13118",19239,2022-09-04,"Georgia","GEO",0.00098656957682237,0.000780697017827525,0.00098656957682237,0.000780697017827525,0
"13119",19239,2022-09-04,"Germany","DEU",0.213097555791777,0.0223566476969534,0.250143861711207,0.0262432770242439,14.81
"13120",19239,2022-09-04,"Ghana","GHA",0.00559894622730405,0.00307498399094318,0.00885628950854801,0.00486394177624673,36.78
"13121",19239,2022-09-04,"Gibraltar","GIB",0.0345811164423315,0.0484232486679681,0.0401592340521792,0.0562341756682941,13.89
"13122",19239,2022-09-04,"Greece","GRC",0.166137838168777,0.0386483593686022,0.195020352352127,0.0453672489360279,14.81
"13123",19239,2022-09-04,"Greenland","GRL",0.0322911230371722,0.0547513381871128,0.0363270593285771,0.0615944855294328,11.11
"13124",19239,2022-09-04,"Guadeloupe","GLP",0.000798403751174077,0.00255155197792971,0.000898192992658428,0.00287046009441974,11.11
"13125",19239,2022-09-04,"Guam","GUM",0,0,0,0,24.24
"13126",19239,2022-09-04,"Guatemala","GTM",0.166210426242824,0.0302477118842337,0.26203756305033,0.0476867600255932,36.57
"13127",19239,2022-09-04,"Guyana","GUY",0.013392800575241,0.00659615602916553,0.0175459197893895,0.00864162980370172,23.67
