country,iso3,who_region,date,new_cases
Switzerland,CHE,European Region,2022/6/15,8
Switzerland,CHE,European Region,2022/6/16,2
Switzerland,CHE,European Region,2022/6/17,1
Switzerland,CHE,European Region,2022/6/20,9
Switzerland,CHE,European Region,2022/6/21,1
Switzerland,CHE,European Region,2022/6/22,5
Switzerland,CHE,European Region,2022/6/23,9
Switzerland,CHE,European Region,2022/6/27,13
Switzerland,CHE,European Region,2022/6/28,4
Switzerland,CHE,European Region,2022/6/29,9
Switzerland,CHE,European Region,2022/6/30,2
Switzerland,CHE,European Region,2022/7/1,8
Switzerland,CHE,European Region,2022/7/2,24
Switzerland,CHE,European Region,2022/7/5,6
Switzerland,CHE,European Region,2022/7/7,10
Switzerland,CHE,European Region,2022/7/10,9
Switzerland,CHE,European Region,2022/7/11,0
Switzerland,CHE,European Region,2022/7/12,23
Switzerland,CHE,European Region,2022/7/13,2
Switzerland,CHE,European Region,2022/7/14,16
Switzerland,CHE,European Region,2022/7/15,8
Switzerland,CHE,European Region,2022/7/18,9
Switzerland,CHE,European Region,2022/7/19,10
Switzerland,CHE,European Region,2022/7/20,5
Switzerland,CHE,European Region,2022/7/21,3
Switzerland,CHE,European Region,2022/7/22,0
Switzerland,CHE,European Region,2022/7/25,13
Switzerland,CHE,European Region,2022/7/26,5
Switzerland,CHE,European Region,2022/7/27,4
Switzerland,CHE,European Region,2022/7/28,13
Switzerland,CHE,European Region,2022/7/29,13
Switzerland,CHE,European Region,2022/8/1,8
Switzerland,CHE,European Region,2022/8/2,0
Switzerland,CHE,European Region,2022/8/3,26
Switzerland,CHE,European Region,2022/8/4,6
Switzerland,CHE,European Region,2022/8/5,8
Switzerland,CHE,European Region,2022/8/8,4
Switzerland,CHE,European Region,2022/8/9,19
Switzerland,CHE,European Region,2022/8/10,12
Switzerland,CHE,European Region,2022/8/11,14
Switzerland,CHE,European Region,2022/8/12,7
Switzerland,CHE,European Region,2022/8/14,8
Switzerland,CHE,European Region,2022/8/16,11
Switzerland,CHE,European Region,2022/8/17,1
Switzerland,CHE,European Region,2022/8/18,4
Switzerland,CHE,European Region,2022/8/19,0
Switzerland,CHE,European Region,2022/8/22,24
Switzerland,CHE,European Region,2022/8/23,0
Switzerland,CHE,European Region,2022/8/24,8
Switzerland,CHE,European Region,2022/8/25,7
Switzerland,CHE,European Region,2022/8/26,0
Switzerland,CHE,European Region,2022/8/29,5
Switzerland,CHE,European Region,2022/8/30,19
Switzerland,CHE,European Region,2022/8/31,1
Switzerland,CHE,European Region,2022/9/1,15
Switzerland,CHE,European Region,2022/9/4,5
Switzerland,CHE,European Region,2022/9/6,4
Switzerland,CHE,European Region,2022/9/7,1
Switzerland,CHE,European Region,2022/9/8,4
Switzerland,CHE,European Region,2022/9/11,-1
Switzerland,CHE,European Region,2022/9/13,6
Switzerland,CHE,European Region,2022/9/14,0
Switzerland,CHE,European Region,2022/9/15,4
Switzerland,CHE,European Region,2022/9/16,4
Switzerland,CHE,European Region,2022/9/19,4
Switzerland,CHE,European Region,2022/9/20,0
Switzerland,CHE,European Region,2022/9/21,1
Switzerland,CHE,European Region,2022/9/22,0
Switzerland,CHE,European Region,2022/9/23,0
Switzerland,CHE,European Region,2022/9/26,10
Switzerland,CHE,European Region,2022/9/27,0
Switzerland,CHE,European Region,2022/9/28,0
Switzerland,CHE,European Region,2022/9/29,0
Switzerland,CHE,European Region,2022/9/30,0
Switzerland,CHE,European Region,2022/10/3,0
Switzerland,CHE,European Region,2022/10/4,3
Switzerland,CHE,European Region,2022/10/5,0
Switzerland,CHE,European Region,2022/10/6,0
Switzerland,CHE,European Region,2022/10/7,1
Switzerland,CHE,European Region,2022/10/10,0
Switzerland,CHE,European Region,2022/10/11,4
Switzerland,CHE,European Region,2022/10/12,0
Switzerland,CHE,European Region,2022/10/13,0
Switzerland,CHE,European Region,2022/10/14,0
Switzerland,CHE,European Region,2022/10/17,0
Switzerland,CHE,European Region,2022/10/19,21
Switzerland,CHE,European Region,2022/10/20,0
Switzerland,CHE,European Region,2022/10/21,2
Switzerland,CHE,European Region,2022/10/24,0
Switzerland,CHE,European Region,2022/10/25,2
Switzerland,CHE,European Region,2022/10/26,0
The United Kingdom,GBR,European Region,2022/5/7,1
The United Kingdom,GBR,European Region,2022/5/14,2
The United Kingdom,GBR,European Region,2022/5/16,4
The United Kingdom,GBR,European Region,2022/5/18,2
The United Kingdom,GBR,European Region,2022/5/19,0
The United Kingdom,GBR,European Region,2022/5/20,11
The United Kingdom,GBR,European Region,2022/5/21,9
The United Kingdom,GBR,European Region,2022/5/23,27
The United Kingdom,GBR,European Region,2022/5/24,15
The United Kingdom,GBR,European Region,2022/5/26,19
The United Kingdom,GBR,European Region,2022/5/27,16
The United Kingdom,GBR,European Region,2022/5/30,73
The United Kingdom,GBR,European Region,2022/5/31,11
The United Kingdom,GBR,European Region,2022/6/1,6
The United Kingdom,GBR,European Region,2022/6/2,11
The United Kingdom,GBR,European Region,2022/6/3,18
The United Kingdom,GBR,European Region,2022/6/6,77
The United Kingdom,GBR,European Region,2022/6/7,0
The United Kingdom,GBR,European Region,2022/6/8,19
The United Kingdom,GBR,European Region,2022/6/9,0
The United Kingdom,GBR,European Region,2022/6/10,45
The United Kingdom,GBR,European Region,2022/6/13,104
The United Kingdom,GBR,European Region,2022/6/14,0
The United Kingdom,GBR,European Region,2022/6/15,54
The United Kingdom,GBR,European Region,2022/6/17,50
The United Kingdom,GBR,European Region,2022/6/20,219
The United Kingdom,GBR,European Region,2022/6/23,117
The United Kingdom,GBR,European Region,2022/6/28,166
The United Kingdom,GBR,European Region,2022/6/30,159
The United Kingdom,GBR,European Region,2022/7/6,116
The United Kingdom,GBR,European Region,2022/7/10,201
The United Kingdom,GBR,European Region,2022/7/11,0
The United Kingdom,GBR,European Region,2022/7/12,183
The United Kingdom,GBR,European Region,2022/7/13,0
The United Kingdom,GBR,European Region,2022/7/14,0
The United Kingdom,GBR,European Region,2022/7/15,0
The United Kingdom,GBR,European Region,2022/7/18,121
The United Kingdom,GBR,European Region,2022/7/19,259
The United Kingdom,GBR,European Region,2022/7/20,22
The United Kingdom,GBR,European Region,2022/7/21,0
The United Kingdom,GBR,European Region,2022/7/22,0
The United Kingdom,GBR,European Region,2022/7/25,71
The United Kingdom,GBR,European Region,2022/7/26,0
The United Kingdom,GBR,European Region,2022/7/27,224
The United Kingdom,GBR,European Region,2022/7/28,0
The United Kingdom,GBR,European Region,2022/7/29,0
The United Kingdom,GBR,European Region,2022/8/1,114
The United Kingdom,GBR,European Region,2022/8/2,213
The United Kingdom,GBR,European Region,2022/8/3,0
The United Kingdom,GBR,European Region,2022/8/4,0
The United Kingdom,GBR,European Region,2022/8/5,0
The United Kingdom,GBR,European Region,2022/8/8,100
The United Kingdom,GBR,European Region,2022/8/9,114
The United Kingdom,GBR,European Region,2022/8/10,44
The United Kingdom,GBR,European Region,2022/8/11,0
The United Kingdom,GBR,European Region,2022/8/12,0
The United Kingdom,GBR,European Region,2022/8/14,20
The United Kingdom,GBR,European Region,2022/8/16,18
The United Kingdom,GBR,European Region,2022/8/17,0
The United Kingdom,GBR,European Region,2022/8/18,140
The United Kingdom,GBR,European Region,2022/8/19,0
The United Kingdom,GBR,European Region,2022/8/22,30
The United Kingdom,GBR,European Region,2022/8/23,115
The United Kingdom,GBR,European Region,2022/8/24,0
The United Kingdom,GBR,European Region,2022/8/25,0
The United Kingdom,GBR,European Region,2022/8/26,0
The United Kingdom,GBR,European Region,2022/8/29,0
The United Kingdom,GBR,European Region,2022/8/30,0
The United Kingdom,GBR,European Region,2022/8/31,73
The United Kingdom,GBR,European Region,2022/9/1,0
The United Kingdom,GBR,European Region,2022/9/4,0
The United Kingdom,GBR,European Region,2022/9/6,71
The United Kingdom,GBR,European Region,2022/9/7,0
The United Kingdom,GBR,European Region,2022/9/8,0
The United Kingdom,GBR,European Region,2022/9/11,0
The United Kingdom,GBR,European Region,2022/9/13,68
The United Kingdom,GBR,European Region,2022/9/14,0
The United Kingdom,GBR,European Region,2022/9/15,0
The United Kingdom,GBR,European Region,2022/9/16,0
The United Kingdom,GBR,European Region,2022/9/19,0
The United Kingdom,GBR,European Region,2022/9/20,0
The United Kingdom,GBR,European Region,2022/9/21,33
The United Kingdom,GBR,European Region,2022/9/22,0
The United Kingdom,GBR,European Region,2022/9/23,0
The United Kingdom,GBR,European Region,2022/9/26,0
The United Kingdom,GBR,European Region,2022/9/27,50
The United Kingdom,GBR,European Region,2022/9/28,0
The United Kingdom,GBR,European Region,2022/9/29,0
The United Kingdom,GBR,European Region,2022/9/30,0
The United Kingdom,GBR,European Region,2022/10/3,0
The United Kingdom,GBR,European Region,2022/10/4,19
The United Kingdom,GBR,European Region,2022/10/5,0
The United Kingdom,GBR,European Region,2022/10/6,0
The United Kingdom,GBR,European Region,2022/10/7,0
The United Kingdom,GBR,European Region,2022/10/10,0
The United Kingdom,GBR,European Region,2022/10/11,0
The United Kingdom,GBR,European Region,2022/10/12,0
The United Kingdom,GBR,European Region,2022/10/13,0
The United Kingdom,GBR,European Region,2022/10/14,0
The United Kingdom,GBR,European Region,2022/10/17,19
The United Kingdom,GBR,European Region,2022/10/19,13
The United Kingdom,GBR,European Region,2022/10/20,0
The United Kingdom,GBR,European Region,2022/10/21,0
The United Kingdom,GBR,European Region,2022/10/24,0
The United Kingdom,GBR,European Region,2022/10/25,12
The United Kingdom,GBR,European Region,2022/10/26,0
T鐪塺kiye,TUR,European Region,2022/6/30,1
T鐪塺kiye,TUR,European Region,2022/7/11,0
T鐪塺kiye,TUR,European Region,2022/7/12,0
T鐪塺kiye,TUR,European Region,2022/7/13,0
T鐪塺kiye,TUR,European Region,2022/7/14,0
T鐪塺kiye,TUR,European Region,2022/7/15,0
T鐪塺kiye,TUR,European Region,2022/7/18,0
T鐪塺kiye,TUR,European Region,2022/7/19,0
T鐪塺kiye,TUR,European Region,2022/7/20,0
T鐪塺kiye,TUR,European Region,2022/7/21,0
T鐪塺kiye,TUR,European Region,2022/7/22,0
T鐪塺kiye,TUR,European Region,2022/7/25,0
T鐪塺kiye,TUR,European Region,2022/7/26,0
T鐪塺kiye,TUR,European Region,2022/7/27,0
T鐪塺kiye,TUR,European Region,2022/7/28,0
T鐪塺kiye,TUR,European Region,2022/7/29,0
T鐪塺kiye,TUR,European Region,2022/8/1,0
T鐪塺kiye,TUR,European Region,2022/8/2,0
T鐪塺kiye,TUR,European Region,2022/8/3,0
T鐪塺kiye,TUR,European Region,2022/8/4,0
T鐪塺kiye,TUR,European Region,2022/8/5,0
T鐪塺kiye,TUR,European Region,2022/8/8,0
T鐪塺kiye,TUR,European Region,2022/8/9,0
T鐪塺kiye,TUR,European Region,2022/8/10,0
T鐪塺kiye,TUR,European Region,2022/8/11,0
T鐪塺kiye,TUR,European Region,2022/8/12,0
T鐪塺kiye,TUR,European Region,2022/8/14,0
T鐪塺kiye,TUR,European Region,2022/8/16,0
T鐪塺kiye,TUR,European Region,2022/8/17,0
T鐪塺kiye,TUR,European Region,2022/8/18,0
T鐪塺kiye,TUR,European Region,2022/8/19,0
T鐪塺kiye,TUR,European Region,2022/8/22,0
T鐪塺kiye,TUR,European Region,2022/8/23,0
T鐪塺kiye,TUR,European Region,2022/8/24,0
T鐪塺kiye,TUR,European Region,2022/8/25,0
T鐪塺kiye,TUR,European Region,2022/8/26,0
T鐪塺kiye,TUR,European Region,2022/8/29,0
T鐪塺kiye,TUR,European Region,2022/8/30,0
T鐪塺kiye,TUR,European Region,2022/8/31,0
T鐪塺kiye,TUR,European Region,2022/9/1,0
T鐪塺kiye,TUR,European Region,2022/9/4,0
T鐪塺kiye,TUR,European Region,2022/9/6,0
T鐪塺kiye,TUR,European Region,2022/9/7,0
T鐪塺kiye,TUR,European Region,2022/9/8,0
T鐪塺kiye,TUR,European Region,2022/9/11,0
T鐪塺kiye,TUR,European Region,2022/9/13,0
T鐪塺kiye,TUR,European Region,2022/9/14,0
T鐪塺kiye,TUR,European Region,2022/9/15,0
T鐪塺kiye,TUR,European Region,2022/9/16,0
T鐪塺kiye,TUR,European Region,2022/9/19,0
T鐪塺kiye,TUR,European Region,2022/9/20,0
T鐪塺kiye,TUR,European Region,2022/9/21,0
T鐪塺kiye,TUR,European Region,2022/9/22,0
T鐪塺kiye,TUR,European Region,2022/9/23,0
T鐪塺kiye,TUR,European Region,2022/9/26,0
T鐪塺kiye,TUR,European Region,2022/9/27,0
T鐪塺kiye,TUR,European Region,2022/9/28,0
T鐪塺kiye,TUR,European Region,2022/9/29,0
T鐪塺kiye,TUR,European Region,2022/9/30,0
T鐪塺kiye,TUR,European Region,2022/10/3,0
T鐪塺kiye,TUR,European Region,2022/10/4,0
T鐪塺kiye,TUR,European Region,2022/10/5,11
T鐪塺kiye,TUR,European Region,2022/10/6,0
T鐪塺kiye,TUR,European Region,2022/10/7,0
T鐪塺kiye,TUR,European Region,2022/10/10,0
T鐪塺kiye,TUR,European Region,2022/10/11,0
T鐪塺kiye,TUR,European Region,2022/10/12,0
T鐪塺kiye,TUR,European Region,2022/10/13,0
T鐪塺kiye,TUR,European Region,2022/10/14,0
T鐪塺kiye,TUR,European Region,2022/10/17,0
T鐪塺kiye,TUR,European Region,2022/10/19,0
T鐪塺kiye,TUR,European Region,2022/10/20,0
T鐪塺kiye,TUR,European Region,2022/10/21,0
T鐪塺kiye,TUR,European Region,2022/10/24,0
T鐪塺kiye,TUR,European Region,2022/10/25,0
T鐪塺kiye,TUR,European Region,2022/10/26,0
Ukraine,UKR,European Region,2022/9/15,1
Ukraine,UKR,European Region,2022/9/16,0
Ukraine,UKR,European Region,2022/9/19,0
Ukraine,UKR,European Region,2022/9/20,1
Ukraine,UKR,European Region,2022/9/21,0
Ukraine,UKR,European Region,2022/9/22,0
Ukraine,UKR,European Region,2022/9/23,1
Ukraine,UKR,European Region,2022/9/26,0
Ukraine,UKR,European Region,2022/9/27,0
Ukraine,UKR,European Region,2022/9/28,0
Ukraine,UKR,European Region,2022/9/29,0
Ukraine,UKR,European Region,2022/9/30,0
Ukraine,UKR,European Region,2022/10/3,1
Ukraine,UKR,European Region,2022/10/4,0
Ukraine,UKR,European Region,2022/10/5,0
Ukraine,UKR,European Region,2022/10/6,0
Ukraine,UKR,European Region,2022/10/7,0
Ukraine,UKR,European Region,2022/10/10,1
Ukraine,UKR,European Region,2022/10/11,0
Ukraine,UKR,European Region,2022/10/12,0
Ukraine,UKR,European Region,2022/10/13,0
Ukraine,UKR,European Region,2022/10/14,0
Ukraine,UKR,European Region,2022/10/17,0
Ukraine,UKR,European Region,2022/10/19,0
Ukraine,UKR,European Region,2022/10/20,0
Ukraine,UKR,European Region,2022/10/21,0
Ukraine,UKR,European Region,2022/10/24,0
Ukraine,UKR,European Region,2022/10/25,0
Ukraine,UKR,European Region,2022/10/26,0
Argentina,ARG,Region of the Americas,2022/6/3,2
Argentina,ARG,Region of the Americas,2022/6/12,1
Argentina,ARG,Region of the Americas,2022/6/24,1
Argentina,ARG,Region of the Americas,2022/7/1,2
Argentina,ARG,Region of the Americas,2022/7/11,3
Argentina,ARG,Region of the Americas,2022/7/14,3
Argentina,ARG,Region of the Americas,2022/7/16,1
Argentina,ARG,Region of the Americas,2022/7/19,3
Argentina,ARG,Region of the Americas,2022/7/22,2
Argentina,ARG,Region of the Americas,2022/7/26,2
Argentina,ARG,Region of the Americas,2022/8/4,11
Argentina,ARG,Region of the Americas,2022/8/9,6
Argentina,ARG,Region of the Americas,2022/8/12,12
Argentina,ARG,Region of the Americas,2022/8/17,23
Argentina,ARG,Region of the Americas,2022/8/27,61
Argentina,ARG,Region of the Americas,2022/9/2,37
Argentina,ARG,Region of the Americas,2022/9/9,51
Argentina,ARG,Region of the Americas,2022/9/17,44
Argentina,ARG,Region of the Americas,2022/9/23,61
Argentina,ARG,Region of the Americas,2022/9/30,70
Argentina,ARG,Region of the Americas,2022/10/7,83
Argentina,ARG,Region of the Americas,2022/10/12,1
Argentina,ARG,Region of the Americas,2022/10/13,44
Argentina,ARG,Region of the Americas,2022/10/23,96
Argentina,ARG,Region of the Americas,2022/10/25,7
Aruba,ABW,Region of the Americas,2022/8/21,2
Aruba,ABW,Region of the Americas,2022/8/24,1
Aruba,ABW,Region of the Americas,2022/8/30,1
Aruba,ABW,Region of the Americas,2022/9/13,1
Bahamas,BHS,Region of the Americas,2022/6/27,1
Bahamas,BHS,Region of the Americas,2022/8/20,1
Barbados,BRB,Region of the Americas,2022/7/19,1
Bermuda,BMU,Region of the Americas,2022/7/23,1
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/3,1
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/5,2
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/9,2
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/11,1
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/12,4
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/13,1
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/16,4
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/17,6
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/18,6
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/19,4
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/20,6
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/23,5
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/24,3
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/26,7
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/27,3
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/30,14
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/8/31,4
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/1,5
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/2,1
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/3,7
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/6,3
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/8,8
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/9,6
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/13,7
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/14,11
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/15,4
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/16,4
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/20,16
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/21,4
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/22,6
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/24,9
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/27,11
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/28,5
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/9/29,5
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/1,10
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/4,5
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/5,7
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/6,3
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/7,1
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/8,4
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/12,4
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/13,7
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/14,2
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/15,3
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/18,3
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/19,1
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/20,1
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/21,1
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/22,2
Bolivia (Plurinational State of),BOL,Region of the Americas,2022/10/25,1
Brazil,BRA,Region of the Americas,2022/6/10,1
Brazil,BRA,Region of the Americas,2022/6/13,1
Brazil,BRA,Region of the Americas,2022/6/14,1
Brazil,BRA,Region of the Americas,2022/6/16,2
Brazil,BRA,Region of the Americas,2022/6/17,1
Brazil,BRA,Region of the Americas,2022/6/18,1
Brazil,BRA,Region of the Americas,2022/6/20,1
Brazil,BRA,Region of the Americas,2022/6/22,1
Brazil,BRA,Region of the Americas,2022/6/23,2
Brazil,BRA,Region of the Americas,2022/6/25,6
Brazil,BRA,Region of the Americas,2022/6/26,2
Brazil,BRA,Region of the Americas,2022/6/27,1
Brazil,BRA,Region of the Americas,2022/6/30,16
Brazil,BRA,Region of the Americas,2022/7/1,2
Brazil,BRA,Region of the Americas,2022/7/2,20
Brazil,BRA,Region of the Americas,2022/7/3,5
Brazil,BRA,Region of the Americas,2022/7/4,12
Brazil,BRA,Region of the Americas,2022/7/5,3
Brazil,BRA,Region of the Americas,2022/7/7,28
Brazil,BRA,Region of the Americas,2022/7/8,36
Brazil,BRA,Region of the Americas,2022/7/9,63
Brazil,BRA,Region of the Americas,2022/7/11,13
Brazil,BRA,Region of the Americas,2022/7/12,1
Brazil,BRA,Region of the Americas,2022/7/14,9
Brazil,BRA,Region of the Americas,2022/7/15,82
Brazil,BRA,Region of the Americas,2022/7/17,74
Brazil,BRA,Region of the Americas,2022/7/22,208
Brazil,BRA,Region of the Americas,2022/7/26,104
Brazil,BRA,Region of the Americas,2022/7/29,282
Brazil,BRA,Region of the Americas,2022/8/2,407
Brazil,BRA,Region of the Americas,2022/8/3,105
Brazil,BRA,Region of the Americas,2022/8/6,247
Brazil,BRA,Region of the Americas,2022/8/9,410
Brazil,BRA,Region of the Americas,2022/8/10,215
Brazil,BRA,Region of the Americas,2022/8/11,122
Brazil,BRA,Region of the Americas,2022/8/12,43
Brazil,BRA,Region of the Americas,2022/8/13,130
Brazil,BRA,Region of the Americas,2022/8/15,293
Brazil,BRA,Region of the Americas,2022/8/16,54
Brazil,BRA,Region of the Americas,2022/8/17,92
Brazil,BRA,Region of the Americas,2022/8/18,199
Brazil,BRA,Region of the Americas,2022/8/19,175
Brazil,BRA,Region of the Americas,2022/8/20,91
Brazil,BRA,Region of the Americas,2022/8/23,338
Brazil,BRA,Region of the Americas,2022/8/24,108
Brazil,BRA,Region of the Americas,2022/8/25,216
Brazil,BRA,Region of the Americas,2022/8/27,232
Brazil,BRA,Region of the Americas,2022/8/28,256
Brazil,BRA,Region of the Americas,2022/8/30,21
Brazil,BRA,Region of the Americas,2022/8/31,200
Brazil,BRA,Region of the Americas,2022/9/1,183
Brazil,BRA,Region of the Americas,2022/9/2,240
Brazil,BRA,Region of the Americas,2022/9/3,160
Brazil,BRA,Region of the Americas,2022/9/6,212
Brazil,BRA,Region of the Americas,2022/9/7,116
Brazil,BRA,Region of the Americas,2022/9/8,233
Brazil,BRA,Region of the Americas,2022/9/9,34
Brazil,BRA,Region of the Americas,2022/9/11,266
Brazil,BRA,Region of the Americas,2022/9/12,62
Brazil,BRA,Region of the Americas,2022/9/14,104
Brazil,BRA,Region of the Americas,2022/9/15,144
Brazil,BRA,Region of the Americas,2022/9/16,202
Brazil,BRA,Region of the Americas,2022/9/17,211
Brazil,BRA,Region of the Americas,2022/9/18,158
Brazil,BRA,Region of the Americas,2022/9/19,62
Brazil,BRA,Region of the Americas,2022/9/20,2
Brazil,BRA,Region of the Americas,2022/9/21,150
Brazil,BRA,Region of the Americas,2022/9/22,188
Brazil,BRA,Region of the Americas,2022/9/23,104
Brazil,BRA,Region of the Americas,2022/9/24,98
Brazil,BRA,Region of the Americas,2022/9/25,138
Brazil,BRA,Region of the Americas,2022/9/26,27
Brazil,BRA,Region of the Americas,2022/9/28,89
Brazil,BRA,Region of the Americas,2022/9/29,90
Brazil,BRA,Region of the Americas,2022/9/30,76
Brazil,BRA,Region of the Americas,2022/10/1,130
Brazil,BRA,Region of the Americas,2022/10/2,65
Brazil,BRA,Region of the Americas,2022/10/5,160
Brazil,BRA,Region of the Americas,2022/10/6,121
Brazil,BRA,Region of the Americas,2022/10/7,60
Brazil,BRA,Region of the Americas,2022/10/8,77
Brazil,BRA,Region of the Americas,2022/10/9,71
Brazil,BRA,Region of the Americas,2022/10/11,0
Brazil,BRA,Region of the Americas,2022/10/12,121
Brazil,BRA,Region of the Americas,2022/10/13,60
Brazil,BRA,Region of the Americas,2022/10/14,24
Brazil,BRA,Region of the Americas,2022/10/15,78
Brazil,BRA,Region of the Americas,2022/10/16,33
Brazil,BRA,Region of the Americas,2022/10/17,0
Brazil,BRA,Region of the Americas,2022/10/19,77
Brazil,BRA,Region of the Americas,2022/10/20,53
Brazil,BRA,Region of the Americas,2022/10/21,160
Brazil,BRA,Region of the Americas,2022/10/22,51
Brazil,BRA,Region of the Americas,2022/10/23,98
Brazil,BRA,Region of the Americas,2022/10/26,64
Canada,CAN,Region of the Americas,2022/6/3,57
Canada,CAN,Region of the Americas,2022/6/4,20
Canada,CAN,Region of the Americas,2022/6/8,4
Canada,CAN,Region of the Americas,2022/6/9,20
Canada,CAN,Region of the Americas,2022/6/10,9
Canada,CAN,Region of the Americas,2022/6/11,2
Canada,CAN,Region of the Americas,2022/6/15,42
Canada,CAN,Region of the Americas,2022/6/16,5
Canada,CAN,Region of the Americas,2022/6/17,9
Canada,CAN,Region of the Americas,2022/6/18,1
Canada,CAN,Region of the Americas,2022/6/19,8
Canada,CAN,Region of the Americas,2022/6/22,7
Canada,CAN,Region of the Americas,2022/6/23,38
Canada,CAN,Region of the Americas,2022/6/24,13
Canada,CAN,Region of the Americas,2022/6/25,12
Canada,CAN,Region of the Americas,2022/6/28,1
Canada,CAN,Region of the Americas,2022/6/29,39
Canada,CAN,Region of the Americas,2022/6/30,3
Canada,CAN,Region of the Americas,2022/7/1,9
Canada,CAN,Region of the Americas,2022/7/5,13
Canada,CAN,Region of the Americas,2022/7/6,61
Canada,CAN,Region of the Americas,2022/7/8,75
Canada,CAN,Region of the Americas,2022/7/9,5
Canada,CAN,Region of the Americas,2022/7/13,102
Canada,CAN,Region of the Americas,2022/7/15,15
Canada,CAN,Region of the Americas,2022/7/16,47
Canada,CAN,Region of the Americas,2022/7/20,65
Canada,CAN,Region of the Americas,2022/7/22,11
Canada,CAN,Region of the Americas,2022/7/23,66
Canada,CAN,Region of the Americas,2022/7/27,63
Canada,CAN,Region of the Americas,2022/7/28,1
Canada,CAN,Region of the Americas,2022/7/29,49
Canada,CAN,Region of the Americas,2022/7/30,42
Canada,CAN,Region of the Americas,2022/8/4,87
Canada,CAN,Region of the Americas,2022/8/6,67
Canada,CAN,Region of the Americas,2022/8/10,33
Canada,CAN,Region of the Americas,2022/8/11,18
Canada,CAN,Region of the Americas,2022/8/12,4
Canada,CAN,Region of the Americas,2022/8/13,47
Canada,CAN,Region of the Americas,2022/8/18,44
Canada,CAN,Region of the Americas,2022/8/19,21
Canada,CAN,Region of the Americas,2022/8/20,56
Canada,CAN,Region of the Americas,2022/8/25,38
Canada,CAN,Region of the Americas,2022/8/27,22
Canada,CAN,Region of the Americas,2022/9/2,37
Canada,CAN,Region of the Americas,2022/9/3,38
Canada,CAN,Region of the Americas,2022/9/8,28
Canada,CAN,Region of the Americas,2022/9/10,4
Canada,CAN,Region of the Americas,2022/9/15,26
Canada,CAN,Region of the Americas,2022/9/17,25
Canada,CAN,Region of the Americas,2022/9/22,16
Canada,CAN,Region of the Americas,2022/9/24,10
Canada,CAN,Region of the Americas,2022/9/29,7
Canada,CAN,Region of the Americas,2022/10/4,4
Canada,CAN,Region of the Americas,2022/10/7,6
Canada,CAN,Region of the Americas,2022/10/8,5
Canada,CAN,Region of the Americas,2022/10/22,26
