"","day_to_inflection","time_dependent_coefficient","NonMSM","MSM","Nt_p","Risk_posterior","country","iso3","time"
"12854",0.988433531102422,0.658105636317784,0.00491830610203401,0.00491830610203401,0.0766849515685494,0.271953683024409,"Sweden","SWE",19236
"12855",0,0,0.000250083361120373,0.000250083361120373,0.000567978834404295,0.000270426994769438,"Thailand","THA",19236
"12856",0,0,0,0,0,0,"T鐪塺kiye","TUR",19236
"12857",0,0,0,0,0,0,"Ukraine","UKR",19236
"12858",0,0,0.000166722240746916,0.000166722240746916,0.00759264793954738,0.00234448327816298,"Uruguay","URY",19236
"12859",0.981558453802682,0.802039402936943,1,1,0.475881554003028,0.810304144711852,"United States of America","USA",19236
"12860",0,0,0.000166722240746916,0.000166722240746916,0.000909792848723595,0.000339626750915845,"Venezuela (Bolivarian Republic of)","VEN",19236
"12861",0,0,0,0,0,0,"Viet Nam","VNM",19236
"12862",0,0,0.000166722240746916,0.000166722240746916,0.000437944862573374,0.000198072355070779,"South Africa","ZAF",19236
"12863",0,0,0.00032581249490918,0.00032581249490918,0.501977855588152,0.150723681674409,"Aruba","ABW",19237
"12864",0,0,0,0,0,0,"Andorra","AND",19237
"12865",0,0,0,0,0,0,"United Arab Emirates","ARE",19237
"12866",0.57931518015258,0.905477116264733,0.011321984198094,0.011321984198094,0.0401589915923765,0.239295335619547,"Argentina","ARG",19237
"12867",0.95894947534318,0.485377805258525,0.00537590616600147,0.00537590616600147,0.0336739461583755,0.228901638404169,"Australia","AUS",19237
"12868",0.979592991203236,0.614218386385155,0.00953001547609351,0.00953001547609351,0.059694722735302,0.260792129649287,"Austria","AUT",19237
"12869",0.970454475609323,0.482583155901445,0.0182454997149141,0.0182454997149141,0.254809704039724,0.301696755824498,"Belgium","BEL",19237
"12870",0,0,0,0,0,0,"Benin","BEN",19237
"12871",0,0,0,0,0,0,"Bulgaria","BGR",19237
"12872",0,0,0,0,0,0,"Bahrain","BHR",19237
"12873",0,0,8.14531237272949e-05,8.1453123727295e-05,0.0331926631223781,0.00999038018620434,"Bahamas","BHS",19237
"12874",0,0,0.00016290624745459,0.00016290624745459,0.00815054131554937,0.00251032489364665,"Bosnia and Herzegovina","BIH",19237
"12875",0,0,0,0,0,0,"Bermuda","BMU",19237
"12876",0.406224959048626,0.9212600345126,0.00619043740327442,0.00619043740327442,0.0843444034407404,0.226902245027716,"Bolivia (Plurinational State of)","BOL",19237
"12877",0.953045995647267,0.891318109155708,0.314816323205995,0.314816323205995,0.238409683182016,0.474104049957449,"Brazil","BRA",19237
"12878",0,0,0,0,0,0,"Barbados","BRB",19237
"12879",0,0,0.000407265618636475,0.000407265618636475,0.0132857699895685,0.00414863724432515,"Central African Republic","CAF",19237
"12880",0.96033525494865,0.542845977041293,0.0315223588824631,0.0315223588824631,0.133994194654605,0.278284386747858,"Canada","CAN",19237
"12881",0.988687265630657,0.637242484932003,0.0129510466726399,0.0129510466726399,0.240769425682716,0.32130070895827,"Switzerland","CHE",19237
"12882",0.901718329552244,0.882563328777227,0.0257391870978252,0.0257391870978252,0.217888597739364,0.34330450291036,"Chile","CHL",19237
"12883",0,0,8.14531237272949e-05,8.1453123727295e-05,9.16256973150168e-06,3.53300204103685e-05,"China","CHN",19237
"12884",0,0,0,0,0,0,"Cameroon","CMR",19237
"12885",0,0,0.00260649995927344,0.00260649995927344,0.00449256574127271,0.00239036970609119,"Democratic Republic of the Congo","COD",19237
"12886",0,0,8.14531237272949e-05,8.1453123727295e-05,0.0022872449142391,0.000718754723762646,"Congo","COG",19237
"12887",0.158983168702738,0.979297421197437,0.0457766555347398,0.0457766555347398,0.144918641618233,0.232528343184392,"Colombia","COL",19237
"12888",0,0,0,0,0,0,"Costa Rica","CRI",19237
"12889",0,0,0.00016290624745459,0.00016290624745459,0.00234528394719371,0.000768747683139948,"Cuba","CUB",19237
"12890",0,0,0.00016290624745459,0.00016290624745459,0.164144649300334,0.0493085572890819,"Cura鑾絘o","CUW",19237
"12891",0,0,0.00032581249490918,0.00032581249490918,0.04343642701732,0.0131612531031597,"Cyprus","CYP",19237
"12892",0.948718436633384,0.546339963803775,0.00179196872200049,0.00179196872200049,0.0271802969073517,0.23312963662658,"Czechia","CZE",19237
"12893",0.980594794927023,0.535210827874238,0.0483017023702859,0.0483017023702859,0.093757432315171,0.274818754062855,"Germany","DEU",19237
"12894",0.975746009492723,0.583770786988809,0.00545735928972876,0.00545735928972876,0.152423979893808,0.281837657156264,"Denmark","DNK",19237
"12895",0,0,0.000244359371181885,0.000244359371181885,0.00360736543446978,0.00117995337881369,"Dominican Republic","DOM",19237
"12896",0,0.906221367485877,0.00399120306263745,0.00399120306263745,0.0360000667048539,0.148329706359393,"Ecuador","ECU",19237
"12897",0,0,0,0,0,0,"Egypt","EGY",19237
"12898",0.975615027244195,0.536872231163994,0.160136841247862,0.160136841247862,0.557957080978526,0.458314949553931,"Spain","ESP",19237
"12899",0,0,8.14531237272949e-05,8.1453123727295e-05,0.0100263872192105,0.00304049741525407,"Estonia","EST",19237
"12900",0,0,0.00016290624745459,0.00016290624745459,0.00477610542655761,0.00149799412694912,"Finland","FIN",19237
"12901",0.981606092167117,0.558237523489795,0.107436670196302,0.107436670196302,0.266872961349476,0.3540130988319,"France","FRA",19237
"12902",0.974571467149155,0.469193382909943,0.0532703429176509,0.0532703429176509,0.126765959404199,0.275902652497185,"The United Kingdom","GBR",19237
"12903",0,0,8.14531237272949e-05,8.1453123727295e-05,0.00333892464519677,0.00103425864304995,"Georgia","GEO",19237
"12904",0,0,0.00333957807281909,0.00333957807281909,0.0168778122521454,0.00639917490477126,"Ghana","GHA",19237
"12905",0,0,8.14531237272949e-05,8.1453123727295e-05,0.393606601169452,0.118114561600326,"Gibraltar","GIB",19237
"12906",0,0,0,0,0,0,"Guadeloupe","GLP",19237
"12907",0.962947133829744,0.556413007796153,0.0015476093508186,0.0015476093508186,0.0243885487971827,0.235839629623367,"Greece","GRC",19237
"12908",0,0,0.00016290624745459,0.00016290624745459,0.465518754497745,0.139720788848305,"Greenland","GRL",19237
"12909",0.859340796286733,1,0.000570171866091065,0.000570171866091065,0.00501961867509905,0.280635073791976,"Guatemala","GTM",19237
"12910",0,0,0,0,0,0,"Guam","GUM",19237
"12911",0,0,0.00016290624745459,0.00016290624745459,0.0334011296588984,0.0100855013966514,"Guyana","GUY",19237
"12912",0,0,0.00032581249490918,0.00032581249490918,0.00521160886759513,0.00169380765824221,"Honduras","HND",19237
"12913",0,0,0.00114034373218213,0.00114034373218213,0.0456647577987527,0.0141555648324987,"Croatia","HRV",19237
"12914",0.955102692904136,0.445152784857391,0.00228068746436426,0.00228068746436426,0.0386213564946918,0.222537003598382,"Hungary","HUN",19237
"12915",0,0,8.14531237272949e-05,8.1453123727295e-05,4.76372989956814e-05,4.68724391896224e-05,"Indonesia","IDN",19237
"12916",0,0,0.00032581249490918,0.00032581249490918,3.7807054665825e-05,0.000141667114363419,"India","IND",19237
"12917",0.992372685227325,0.672018083968477,0.00382829681518286,0.00382829681518286,0.124417032521615,0.288515043861928,"Ireland","IRL",19237
"12918",0,0,8.14531237272949e-05,8.1453123727295e-05,0.000154641573054056,7.89737214071349e-05,"Iran (Islamic Republic of)","IRN",19237
"12919",0,0,0.00016290624745459,0.00016290624745459,0.0769215152279774,0.023141617067375,"Iceland","ISL",19237
"12920",0.973717914196734,0.559034710592252,0.0064347967744563,0.0064347967744563,0.117888926248963,0.267853490302819,"Israel","ISR",19237
"12921",0.986289519553321,0.619689501820155,0.0207705465504602,0.0207705465504602,0.0560884642427135,0.26603161109902,"Italy","ITA",19237
"12922",0,0,0.000244359371181885,0.000244359371181885,0.013341520523533,0.00410019990553266,"Jamaica","JAM",19237
"12923",0,0,0,0,0,0,"Jordan","JOR",19237
"12924",0,0,8.14531237272949e-05,8.1453123727295e-05,0.000105488036371187,6.4227660402274e-05,"Japan","JPN",19237
"12925",0,0,0,0,0,0,"Republic of Korea","KOR",19237
"12926",0,0,0,0,0,0,"Lebanon","LBN",19237
"12927",0,0,0,0,0,0,"Liberia","LBR",19237
"12928",0,0,0.00016290624745459,0.00016290624745459,0.00993404769181904,0.00304537680652755,"Lithuania","LTU",19237
"12929",0.948649842691761,0.473086650488107,0.00179196872200049,0.00179196872200049,0.455725110946919,0.350694794749856,"Luxembourg","LUX",19237
"12930",0,0,8.14531237272949e-05,8.1453123727295e-05,0.00715288599342912,0.00217844704751965,"Latvia","LVA",19237
"12931",0,0,0,0,0,0,"Saint Martin","MAF",19237
"12932",0,0,0.00016290624745459,0.00016290624745459,0.000704320430370004,0.000276458628092837,"Morocco","MAR",19237
"12933",0,0,0.000244359371181885,0.000244359371181885,1,0.300097743748473,"Monaco","MCO",19237
"12934",0,0,0.00016290624745459,0.00016290624745459,0.00660380247753395,0.00204630324224202,"Republic of Moldova","MDA",19237
"12935",0.962774643368569,0.833840188178605,0.0336401400993728,0.0336401400993728,0.0417416309249176,0.2954707700493,"Mexico","MEX",19237
"12936",0,0,0.00114034373218213,0.00114034373218213,0.418391239777073,0.125973509425995,"Malta","MLT",19237
"12937",0,0,8.14531237272949e-05,8.1453123727295e-05,0.0211179234015447,0.00636795826995433,"Montenegro","MNE",19237
"12938",0,0,0,0,0,0,"Mozambique","MOZ",19237
"12939",0,0,0,0,0,0,"Martinique","MTQ",19237
"12940",0,0,0,0,0,0,"New Caledonia","NCL",19237
"12941",1,0.708644884453235,0.00513154679481958,0.00513154679481958,0.00388578139534884,0.259515085804518,"Nigeria","NGA",19237
"12942",0.943654869699729,0,0.0168607966115501,0.0168607966115501,0.159583951000477,0.196167734399722,"Netherlands","NLD",19237
"12943",0.950636716347081,0.414047410911411,0.00146615622709131,0.00146615622709131,0.0434085548485416,0.218311648034173,"Norway","NOR",19237
"12944",0,0,8.14531237272949e-05,8.1453123727295e-05,0.00271302437875711,0.00084648856311805,"New Zealand","NZL",19237
"12945",0,0,0.000733078113545655,0.000733078113545655,0.0269467770165434,0.0083772643503813,"Panama","PAN",19237
"12946",0.897894259259212,0.897521064909137,0.0970106703592083,0.0970106703592083,0.470207514888457,0.449178821235473,"Peru","PER",19237
"12947",0,0,0.000244359371181885,0.000244359371181885,0.00035485843866176,0.000204201280071282,"Philippines","PHL",19237
"12948",0.993468302452918,0.687989784461618,0.00545735928972876,0.00545735928972876,0.0235320992727455,0.261461286534895,"Poland","POL",19237
"12949",0.977227912924382,0.771410829686069,0.00757514050663843,0.00757514050663843,0.435245377467962,0.395899480834612,"Puerto Rico","PRI",19237
"12950",0.970002832227114,0.513056118137822,0.0110776248269121,0.0110776248269121,0.177711122957451,0.280203229372741,"Portugal","PRT",19237
"12951",0,0,8.14531237272949e-05,8.1453123727295e-05,0.00299408633517149,0.000930807150042366,"Paraguay","PRY",19237
"12952",0,0,8.14531237272949e-05,8.1453123727295e-05,0.00447113285444795,0.0013739211058253,"Qatar","QAT",19237
"12953",0.953848279805323,0.53281929632705,0.00114034373218213,0.00114034373218213,0.00974094574596381,0.226378557636518,"Romania","ROU",19237
"12954",0,0,0,0,0,0,"Russian Federation","RUS",19237
"12955",0,0,0.000244359371181885,0.000244359371181885,0.00111423838013048,0.000432015262511897,"Saudi Arabia","SAU",19237
"12956",0,0,8.14531237272949e-05,8.1453123727295e-05,0.000290195882767954,0.000119640014321304,"Sudan","SDN",19237
"12957",0,0,8.14531237272949e-05,8.1453123727295e-05,0.00223597503585552,0.000703373760247575,"Singapore","SGP",19237
"12958",0,0,8.14531237272949e-05,8.1453123727295e-05,0.00203436373398788,0.000642890369687282,"El Salvador","SLV",19237
"12959",0,0,0,0,0,0,"San Marino","SMR",19237
"12960",0,0,0.00171051559827319,0.00171051559827319,0.0321396569720231,0.0103261033309162,"Serbia","SRB",19237
"12961",0,0,0.00048871874236377,0.00048871874236377,0.0145717455088949,0.00456701114961396,"Slovakia","SVK",19237
"12962",0.952229407450967,0.472683927643638,0.00048871874236377,0.00048871874236377,0.0382853903843359,0.225418104876437,"Slovenia","SVN",19237
"12963",0.988433531102422,0.656664661508539,0.00407265618636475,0.00407265618636475,0.064987247091991,0.267889965493787,"Sweden","SWE",19237
"12964",0,0,0.000244359371181885,0.000244359371181885,0.000567978834404295,0.000268137398794042,"Thailand","THA",19237
"12965",0,0,0,0,0,0,"T鐪塺kiye","TUR",19237
"12966",0,0,0,0,0,0,"Ukraine","UKR",19237
"12967",0,0,0.00016290624745459,0.00016290624745459,0.00759264793954738,0.00234295688084605,"Uruguay","URY",19237
"12968",0.984105938375988,0.798313392045153,1,1,0.487028829484426,0.813471548408499,"United States of America","USA",19237
"12969",0,0,0.00016290624745459,0.00016290624745459,0.000909792848723595,0.000338100353598915,"Venezuela (Bolivarian Republic of)","VEN",19237
"12970",0,0,0,0,0,0,"Viet Nam","VNM",19237
"12971",0,0,0.00016290624745459,0.00016290624745459,0.000437944862573374,0.000196545957753848,"South Africa","ZAF",19237
"12972",0,0,0.00032605151613955,0.00032605151613955,0.501977855588152,0.150723777282901,"Aruba","ABW",19238
"12973",0,0,0,0,0,0,"Andorra","AND",19238
"12974",0,0,0,0,0,0,"United Arab Emirates","ARE",19238
"12975",0.581862664725886,0.904153121194464,0.0113302901858494,0.0113302901858494,0.0401589915923765,0.239482181440105,"Argentina","ARG",19238
"12976",0.95894947534318,0.485380358452224,0.00537985001630257,0.00537985001630258,0.0336739461583755,0.228903598923344,"Australia","AUS",19238
"12977",0.979592991203236,0.61315644157016,0.00953700684708184,0.00953700684708184,0.059694722735302,0.260635634475433,"Austria","AUT",19238
"12978",0.970454475609323,0.480393063557371,0.0182588849038148,0.0182588849038148,0.254809704039724,0.301373596048447,"Belgium","BEL",19238
"12979",0,0,0,0,0,0,"Benin","BEN",19238
"12980",0,0,0,0,0,0,"Bulgaria","BGR",19238
"12981",0,0,0,0,0,0,"Bahrain","BHR",19238
"12982",0,0,8.15128790348875e-05,8.15128790348875e-05,0.0331926631223781,0.00999040408832738,"Bahamas","BHS",19238
"12983",0,0,0.000163025758069775,0.000163025758069775,0.00815054131554937,0.00251037269789272,"Bosnia and Herzegovina","BIH",19238
"12984",0,0,0,0,0,0,"Bermuda","BMU",19238
"12985",0.406224959048626,0.920627642160098,0.00676556895989566,0.00676556895989566,0.0921129669155454,0.22936800783993,"Bolivia (Plurinational State of)","BOL",19238
"12986",0.955593480220573,0.886667927973797,0.307955656993805,0.307955656993805,0.233043152150493,0.469434419671825,"Brazil","BRA",19238
"12987",0,0,0,0,0,0,"Barbados","BRB",19238
"12988",0,0,0.000407564395174438,0.000407564395174438,0.0132857699895685,0.00414875675494034,"Central African Republic","CAF",19238
"12989",0.96033525494865,0.543278130557322,0.0291816106944897,0.0291816106944897,0.123953286011237,0.274400637907063,"Canada","CAN",19238
"12990",0.988687265630657,0.634611196189079,0.0129605477665471,0.0129605477665471,0.240769425682716,0.320909816084394,"Switzerland","CHE",19238
"12991",0.904265814125551,0.880213841811812,0.0257580697750245,0.0257580697750245,0.217888597739364,0.343341755622423,"Chile","CHL",19238
"12992",0,0,0,0,0,0,"China","CHN",19238
"12993",0,0,0,0,0,0,"Cameroon","CMR",19238
"12994",0,0,0.0026084121291164,0.0026084121291164,0.00449256574127271,0.00239113457402837,"Democratic Republic of the Congo","COD",19238
"12995",0,0,8.15128790348875e-05,8.15128790348875e-05,0.0022872449142391,0.000718778625885684,"Congo","COG",19238
"12996",0.158983168702738,0.977634477586043,0.045647212259537,0.045647212259537,0.144402916914965,0.232072406921622,"Colombia","COL",19238
"12997",0,0,0,0,0,0,"Costa Rica","CRI",19238
"12998",0,0,0.000163025758069775,0.000163025758069775,0.00234528394719371,0.000768795487386022,"Cuba","CUB",19238
"12999",0,0,0.000163025758069775,0.000163025758069775,0.164144649300334,0.049308605093328,"Cura鑾絘o","CUW",19238
"13000",0,0,0.00032605151613955,0.00032605151613955,0.04343642701732,0.0131613487116518,"Cyprus","CYP",19238
"13001",0.948718436633384,0.54782272316638,0.00179328333876753,0.00179328333876753,0.0271802969073517,0.233352576377677,"Czechia","CZE",19238
"13002",0.980594794927023,0.531221975293355,0.0483371372676883,0.0483371372676883,0.093757432315171,0.274234600134683,"Germany","DEU",19238
"13003",0.975746009492723,0.58261892095708,0.00546136289533746,0.00546136289533746,0.152423979893808,0.281666478693748,"Denmark","DNK",19238
"13004",0,0,0.000244538637104663,0.000244538637104663,0.00360736543446978,0.0011800250851828,"Dominican Republic","DOM",19238
"13005",0,0.905658441575385,0.0039126181936746,0.0039126181936746,0.0352653714659793,0.147993424953571,"Ecuador","ECU",19238
"13006",0,0,0,0,0,0,"Egypt","EGY",19238
"13007",0.975615027244195,0.534547549837542,0.160254320182589,0.160254320182589,0.557957080978526,0.458013238928854,"Spain","ESP",19238
"13008",0,0,8.15128790348875e-05,8.15128790348875e-05,0.0100263872192105,0.00304052131737711,"Estonia","EST",19238
"13009",0,0,0.000163025758069775,0.000163025758069775,0.00477610542655761,0.00149804193119519,"Finland","FIN",19238
"13010",0.981606092167117,0.554675945101713,0.107515487447017,0.107515487447017,0.266872961349476,0.353510388973974,"France","FRA",19238
"13011",0.974571467149155,0.465507610791663,0.0533094228888164,0.0533094228888164,0.126765959404199,0.275365418667909,"The United Kingdom","GBR",19238
"13012",0,0,8.15128790348875e-05,8.15128790348875e-05,0.00333892464519677,0.00103428254517299,"Georgia","GEO",19238
"13013",0,0,0.00334202804043039,0.00334202804043039,0.0168778122521454,0.00640015489181578,"Ghana","GHA",19238
"13014",0,0,8.15128790348875e-05,8.15128790348875e-05,0.393606601169452,0.118114585502449,"Gibraltar","GIB",19238
"13015",0,0,0,0,0,0,"Guadeloupe","GLP",19238
"13016",0.962947133829744,0.556706445583762,0.00154874470166286,0.00154874470166286,0.0243885487971827,0.235884099431846,"Greece","GRC",19238
"13017",0,0,0.000163025758069775,0.000163025758069775,0.465518754497745,0.139720836652551,"Greenland","GRL",19238
"13018",0.859340796286733,1,0.000896641669383763,0.000896641669383763,0.00788797220372708,0.281626167771882,"Guatemala","GTM",19238
"13019",0,0,0,0,0,0,"Guam","GUM",19238
"13020",0,0,0.000163025758069775,0.000163025758069775,0.0334011296588984,0.0100855492008974,"Guyana","GUY",19238
"13021",0,0,0.00032605151613955,0.00032605151613955,0.00521160886759513,0.00169390326673436,"Honduras","HND",19238
"13022",0,0,0.00114118030648843,0.00114118030648843,0.0456647577987527,0.0141558994622212,"Croatia","HRV",19238
"13023",0.955102692904136,0.445328645110479,0.00228236061297685,0.00228236061297685,0.0386213564946918,0.22256405189579,"Hungary","HUN",19238
"13024",0,0,8.15128790348875e-05,8.15128790348875e-05,4.76372989956814e-05,4.68963413126594e-05,"Indonesia","IDN",19238
"13025",0,0,8.15128790348875e-05,8.15128790348875e-05,9.45176366645626e-06,3.54406807138919e-05,"India","IND",19238
"13026",0.992372685227325,0.670365918056232,0.00383110531463971,0.00383110531463971,0.124417032521615,0.288268342374874,"Ireland","IRL",19238
"13027",0,0,8.15128790348875e-05,8.15128790348875e-05,0.000154641573054056,7.89976235301719e-05,"Iran (Islamic Republic of)","IRN",19238
"13028",0,0,0.000163025758069775,0.000163025758069775,0.0769215152279774,0.0231416648716211,"Iceland","ISL",19238
"13029",0.973717914196734,0.557696585413595,0.00643951744375611,0.00643951744375611,0.117888926248963,0.267654659793741,"Israel","ISR",19238
"13030",0.986289519553321,0.61700902637666,0.0207857841538963,0.0207857841538963,0.0560884642427135,0.26563563482387,"Italy","ITA",19238
"13031",0,0,0.00032605151613955,0.00032605151613955,0.0177886940313774,0.00546702881586903,"Jamaica","JAM",19238
"13032",0,0,0,0,0,0,"Jordan","JOR",19238
"13033",0,0,8.15128790348875e-05,8.15128790348875e-05,0.000105488036371187,6.4251562525311e-05,"Japan","JPN",19238
"13034",0,0,8.15128790348875e-05,8.15128790348875e-05,0.000258388724080533,0.000110121768838115,"Republic of Korea","KOR",19238
"13035",0,0,0,0,0,0,"Lebanon","LBN",19238
"13036",0,0,0,0,0,0,"Liberia","LBR",19238
"13037",0,0,0.000163025758069775,0.000163025758069775,0.00993404769181904,0.00304542461077362,"Lithuania","LTU",19238
"13038",0.948649842691761,0.474199481338374,0.00179328333876753,0.00179328333876753,0.455725110946919,0.350862245224103,"Luxembourg","LUX",19238
"13039",0,0,8.15128790348875e-05,8.15128790348875e-05,0.00715288599342912,0.00217847094964269,"Latvia","LVA",19238
"13040",0,0,0,0,0,0,"Saint Martin","MAF",19238
"13041",0,0,0.000163025758069775,0.000163025758069775,0.000704320430370004,0.000276506432338911,"Morocco","MAR",19238
"13042",0,0,0.000244538637104663,0.000244538637104663,1,0.300097815454842,"Monaco","MCO",19238
"13043",0,0,0.000163025758069775,0.000163025758069775,0.00660380247753395,0.00204635104648809,"Republic of Moldova","MDA",19238
"13044",0.965322127941875,0.830932362217398,0.0336648190414085,0.0336648190414085,0.0417416309249176,0.29542659041793,"Mexico","MEX",19238
"13045",0,0,0.00114118030648843,0.00114118030648843,0.418391239777073,0.125973844055717,"Malta","MLT",19238
"13046",0,0,8.15128790348875e-05,8.15128790348875e-05,0.0211179234015447,0.00636798217207737,"Montenegro","MNE",19238
"13047",0,0,0,0,0,0,"Mozambique","MOZ",19238
"13048",0,0,0,0,0,0,"Martinique","MTQ",19238
"13049",0,0,0,0,0,0,"New Caledonia","NCL",19238
"13050",1,0.708129858235223,0.00513531137919791,0.00513531137919791,0.00388578139534884,0.259439337705567,"Nigeria","NGA",19238
"13051",0.943654869699729,0,0.0168731659602217,0.0168731659602217,0.159583951000477,0.196172682139191,"Netherlands","NLD",19238
"13052",0.950636716347081,0.414608564150064,0.00146723182262798,0.00146723182262798,0.0434085548485416,0.218396251258185,"Norway","NOR",19238
"13053",0,0,0.000163025758069775,0.000163025758069775,0.00542604875751421,0.00169302493048217,"New Zealand","NZL",19238
"13054",0,0,0.000815128790348875,0.000815128790348875,0.0299408633517149,0.00930831052165403,"Panama","PAN",19238
"13055",0.900441743832519,0.894810514110093,0.0983045321160743,0.0983045321160743,0.47612952389209,0.451448508705448,"Peru","PER",19238
"13056",0,0,0.000244538637104663,0.000244538637104663,0.00035485843866176,0.000204272986440393,"Philippines","PHL",19238
"13057",0.993468302452918,0.68734224420332,0.00546136289533746,0.00546136289533746,0.0235320992727455,0.261365756938394,"Poland","POL",19238
"13058",0.979775397497688,0.770643497852852,0.00758069775024454,0.00758069775024454,0.435245377467962,0.396168726643067,"Puerto Rico","PRI",19238
"13059",0.970002832227114,0.511547993358257,0.0110857515487447,0.0110857515487447,0.177711122957451,0.279980261344539,"Portugal","PRT",19238
"13060",0,0,8.15128790348875e-05,8.15128790348875e-05,0.00299408633517149,0.000930831052165403,"Paraguay","PRY",19238
"13061",0,0,8.15128790348875e-05,8.15128790348875e-05,0.00447113285444795,0.00137394500794834,"Qatar","QAT",19238
"13062",0.953848279805323,0.533812014297082,0.00114118030648843,0.00114118030648843,0.00974094574596381,0.226527799961745,"Romania","ROU",19238
"13063",0,0,0,0,0,0,"Russian Federation","RUS",19238
"13064",0,0,0.000244538637104663,0.000244538637104663,0.00111423838013048,0.000432086968881008,"Saudi Arabia","SAU",19238
"13065",0,0,8.15128790348875e-05,8.15128790348875e-05,0.000290195882767954,0.000119663916444341,"Sudan","SDN",19238
"13066",0,0,8.15128790348875e-05,8.15128790348875e-05,0.00223597503585552,0.000703397662370612,"Singapore","SGP",19238
"13067",0,0,8.15128790348875e-05,8.15128790348875e-05,0.00203436373398788,0.000642914271810319,"El Salvador","SLV",19238
"13068",0,0,0,0,0,0,"San Marino","SMR",19238
"13069",0,0,0.00171177045973264,0.00171177045973264,0.0321396569720231,0.0103266052755,"Serbia","SRB",19238
"13070",0,0,0.000489077274209325,0.000489077274209325,0.0145717455088949,0.00456715456235219,"Slovakia","SVK",19238
"13071",0.952229407450967,0.473419789382071,0.000489077274209325,0.000489077274209325,0.0382853903843359,0.22552862754994,"Slovenia","SVN",19238
"13072",0.988433531102422,0.655273045021978,0.00407564395174438,0.00407564395174438,0.064987247091991,0.267682418126955,"Sweden","SWE",19238
"13073",0,0,0.000244538637104663,0.000244538637104663,0.000567978834404295,0.000268209105163154,"Thailand","THA",19238
"13074",0,0,0,0,0,0,"T鐪塺kiye","TUR",19238
"13075",0,0,0,0,0,0,"Ukraine","UKR",19238
"13076",0,0,0.000163025758069775,0.000163025758069775,0.00759264793954738,0.00234300468509213,"Uruguay","URY",19238
"13077",0.986653422949295,0.794715009788364,1,1,0.486671799308866,0.813206804703309,"United States of America","USA",19238
"13078",0,0,0.000163025758069775,0.000163025758069775,0.000909792848723595,0.000338148157844989,"Venezuela (Bolivarian Republic of)","VEN",19238
"13079",0,0,0,0,0,0,"Viet Nam","VNM",19238
"13080",0,0,0.000163025758069775,0.000163025758069775,0.000437944862573374,0.000196593761999922,"South Africa","ZAF",19238
"13081",0,0,0.000337809306646398,0.000337809306646398,0.501977855588152,0.150728480399104,"Aruba","ABW",19239
"13082",0,0,0,0,0,0,"Andorra","AND",19239
"13083",0,0,0,0,0,0,"United Arab Emirates","ARE",19239
"13084",0.584410149299193,0.902873713849025,0.0117388734059623,0.0117388734059623,0.0401589915923765,0.23983582631233,"Argentina","ARG",19239
"13085",0.95894947534318,0.485382825662913,0.00557385355966557,0.00557385355966557,0.0336739461583755,0.228981570422293,"Australia","AUS",19239
"13086",0.979592991203236,0.612130259504028,0.0100498268727303,0.0100498268727303,0.0607151453461619,0.26099296195903,"Austria","AUT",19239
"13087",0.970454475609323,0.478276726196994,0.0189173211721983,0.0189173211721983,0.254809704039724,0.301319519951744,"Belgium","BEL",19239
"13088",0,0,0,0,0,0,"Benin","BEN",19239
"13089",0,0,0,0,0,0,"Bulgaria","BGR",19239
"13090",0,0,0,0,0,0,"Bahrain","BHR",19239
"13091",0,0,8.44523266615995e-05,8.44523266615995e-05,0.0331926631223781,0.00999157986737806,"Bahamas","BHS",19239
"13092",0,0,0.000168904653323199,0.000168904653323199,0.00815054131554937,0.00251272425599409,"Bosnia and Herzegovina","BIH",19239
"13093",0,0,0,0,0,0,"Bermuda","BMU",19239
"13094",0.406224959048626,0.920016546666493,0.00700954311291276,0.00700954311291276,0.0921129669155454,0.229373933177097,"Bolivia (Plurinational State of)","BOL",19239
"13095",0.95814096479388,0.882174349337933,0.319060890127523,0.319060890127523,0.233043152150493,0.473584598815929,"Brazil","BRA",19239
"13096",0,0,0,0,0,0,"Barbados","BRB",19239
"13097",0,0,0.000422261633307998,0.000422261633307998,0.0132857699895685,0.00415463565019376,"Central African Republic","CAF",19239
"13098",0.96033525494865,0.543695730588607,0.0302339329448526,0.0302339329448526,0.123953286011237,0.274884206811901,"Canada","CAN",19239
"13099",0.988687265630657,0.632068520448611,0.0138501815725023,0.0138501815725023,0.248340791270223,0.323155677921958,"Switzerland","CHE",19239
"13100",0.906813298698857,0.877943477707698,0.0266869352250655,0.0266869352250654,0.217888597739364,0.343754869872818,"Chile","CHL",19239
"13101",0,0,0,0,0,0,"China","CHN",19239
"13102",0,0,0,0,0,0,"Cameroon","CMR",19239
"13103",0,0,0.00270247445317118,0.00270247445317118,0.00449256574127271,0.00242875950365029,"Democratic Republic of the Congo","COD",19239
"13104",0,0,8.44523266615995e-05,8.44523266615995e-05,0.0022872449142391,0.000719954404936368,"Congo","COG",19239
"13105",0.158983168702738,0.976027536352464,0.0455198040706021,0.0455198040706021,0.138987807530654,0.230155869645717,"Colombia","COL",19239
"13106",0,0,0,0,0,0,"Costa Rica","CRI",19239
"13107",0,0,0.000168904653323199,0.000168904653323199,0.00234528394719371,0.000771147045487391,"Cuba","CUB",19239
"13108",0,0,0.000168904653323199,0.000168904653323199,0.164144649300334,0.0493109566514294,"Cura鑾絘o","CUW",19239
