iso_code,continent,location,date,stringency_index
SWZ,Africa,Eswatini,2022/8/11,23.15
SWZ,Africa,Eswatini,2022/8/12,23.15
SWZ,Africa,Eswatini,2022/8/13,23.15
SWZ,Africa,Eswatini,2022/8/14,23.15
SWZ,Africa,Eswatini,2022/8/15,23.15
SWZ,Africa,Eswatini,2022/8/16,23.15
SWZ,Africa,Eswatini,2022/8/17,23.15
SWZ,Africa,Eswatini,2022/8/18,23.15
SWZ,Africa,Eswatini,2022/8/19,23.15
SWZ,Africa,Eswatini,2022/8/20,23.15
SWZ,Africa,Eswatini,2022/8/21,23.15
SWZ,Africa,Eswatini,2022/8/22,23.15
SWZ,Africa,Eswatini,2022/8/23,23.15
SWZ,Africa,Eswatini,2022/8/24,23.15
SWZ,Africa,Eswatini,2022/8/25,23.15
SWZ,Africa,Eswatini,2022/8/26,23.15
SWZ,Africa,Eswatini,2022/8/27,23.15
SWZ,Africa,Eswatini,2022/8/28,23.15
SWZ,Africa,Eswatini,2022/8/29,23.15
SWZ,Africa,Eswatini,2022/8/30,23.15
SWZ,Africa,Eswatini,2022/8/31,23.15
SWZ,Africa,Eswatini,2022/9/1,23.15
SWZ,Africa,Eswatini,2022/9/2,23.15
SWZ,Africa,Eswatini,2022/9/3,23.15
SWZ,Africa,Eswatini,2022/9/4,23.15
SWZ,Africa,Eswatini,2022/9/5,23.15
SWZ,Africa,Eswatini,2022/9/6,23.15
SWZ,Africa,Eswatini,2022/9/7,23.15
SWZ,Africa,Eswatini,2022/9/8,23.15
SWZ,Africa,Eswatini,2022/9/9,23.15
SWZ,Africa,Eswatini,2022/9/10,23.15
SWZ,Africa,Eswatini,2022/9/11,23.15
SWZ,Africa,Eswatini,2022/9/12,23.15
SWZ,Africa,Eswatini,2022/9/13,23.15
SWZ,Africa,Eswatini,2022/9/14,23.15
SWZ,Africa,Eswatini,2022/9/15,23.15
SWZ,Africa,Eswatini,2022/9/16,23.15
SWZ,Africa,Eswatini,2022/9/17,23.15
SWZ,Africa,Eswatini,2022/9/18,23.15
SWZ,Africa,Eswatini,2022/9/19,23.15
SWZ,Africa,Eswatini,2022/9/20,23.15
SWZ,Africa,Eswatini,2022/9/21,23.15
SWZ,Africa,Eswatini,2022/9/22,23.15
SWZ,Africa,Eswatini,2022/9/23,23.15
SWZ,Africa,Eswatini,2022/9/24,17.59
SWZ,Africa,Eswatini,2022/9/25,17.59
SWZ,Africa,Eswatini,2022/9/26,17.59
SWZ,Africa,Eswatini,2022/9/27,17.59
SWZ,Africa,Eswatini,2022/9/28,17.59
SWZ,Africa,Eswatini,2022/9/29,17.59
SWZ,Africa,Eswatini,2022/9/30,17.59
SWZ,Africa,Eswatini,2022/10/1,17.59
SWZ,Africa,Eswatini,2022/10/2,17.59
SWZ,Africa,Eswatini,2022/10/3,17.59
SWZ,Africa,Eswatini,2022/10/4,23.15
SWZ,Africa,Eswatini,2022/10/5,23.15
SWZ,Africa,Eswatini,2022/10/6,23.15
SWZ,Africa,Eswatini,2022/10/7,23.15
SWZ,Africa,Eswatini,2022/10/8,23.15
SWZ,Africa,Eswatini,2022/10/9,23.15
SWZ,Africa,Eswatini,2022/10/10,23.15
SWZ,Africa,Eswatini,2022/10/11,23.15
SWZ,Africa,Eswatini,2022/10/12,23.15
SWZ,Africa,Eswatini,2022/10/13,23.15
SWZ,Africa,Eswatini,2022/10/14,23.15
SWZ,Africa,Eswatini,2022/10/15,23.15
SWZ,Africa,Eswatini,2022/10/16,23.15
SWZ,Africa,Eswatini,2022/10/17,23.15
SWZ,Africa,Eswatini,2022/10/18,23.15
SWZ,Africa,Eswatini,2022/10/19,23.15
SWZ,Africa,Eswatini,2022/10/20,23.15
SWZ,Africa,Eswatini,2022/10/21,23.15
SWZ,Africa,Eswatini,2022/10/22,23.15
SWZ,Africa,Eswatini,2022/10/23,23.15
SWZ,Africa,Eswatini,2022/10/24,23.15
SWZ,Africa,Eswatini,2022/10/25,23.15
SWZ,Africa,Eswatini,2022/10/26,23.15
ETH,Africa,Ethiopia,2022/5/7,37.04
ETH,Africa,Ethiopia,2022/5/8,37.04
ETH,Africa,Ethiopia,2022/5/9,37.04
ETH,Africa,Ethiopia,2022/5/10,37.04
ETH,Africa,Ethiopia,2022/5/11,37.04
ETH,Africa,Ethiopia,2022/5/12,37.04
ETH,Africa,Ethiopia,2022/5/13,37.04
ETH,Africa,Ethiopia,2022/5/14,37.04
ETH,Africa,Ethiopia,2022/5/15,37.04
ETH,Africa,Ethiopia,2022/5/16,37.04
ETH,Africa,Ethiopia,2022/5/17,37.04
ETH,Africa,Ethiopia,2022/5/18,37.04
ETH,Africa,Ethiopia,2022/5/19,37.04
ETH,Africa,Ethiopia,2022/5/20,37.04
ETH,Africa,Ethiopia,2022/5/21,37.04
ETH,Africa,Ethiopia,2022/5/22,37.04
ETH,Africa,Ethiopia,2022/5/23,37.04
ETH,Africa,Ethiopia,2022/5/24,37.04
ETH,Africa,Ethiopia,2022/5/25,37.04
ETH,Africa,Ethiopia,2022/5/26,37.04
ETH,Africa,Ethiopia,2022/5/27,37.04
ETH,Africa,Ethiopia,2022/5/28,37.04
ETH,Africa,Ethiopia,2022/5/29,37.04
ETH,Africa,Ethiopia,2022/5/30,37.04
ETH,Africa,Ethiopia,2022/5/31,37.04
ETH,Africa,Ethiopia,2022/6/1,27.78
ETH,Africa,Ethiopia,2022/6/2,27.78
ETH,Africa,Ethiopia,2022/6/3,27.78
ETH,Africa,Ethiopia,2022/6/4,27.78
ETH,Africa,Ethiopia,2022/6/5,27.78
ETH,Africa,Ethiopia,2022/6/6,27.78
ETH,Africa,Ethiopia,2022/6/7,27.78
ETH,Africa,Ethiopia,2022/6/8,27.78
ETH,Africa,Ethiopia,2022/6/9,27.78
ETH,Africa,Ethiopia,2022/6/10,27.78
ETH,Africa,Ethiopia,2022/6/11,27.78
ETH,Africa,Ethiopia,2022/6/12,27.78
ETH,Africa,Ethiopia,2022/6/13,27.78
ETH,Africa,Ethiopia,2022/6/14,27.78
ETH,Africa,Ethiopia,2022/6/15,27.78
ETH,Africa,Ethiopia,2022/6/16,27.78
ETH,Africa,Ethiopia,2022/6/17,27.78
ETH,Africa,Ethiopia,2022/6/18,27.78
ETH,Africa,Ethiopia,2022/6/19,27.78
ETH,Africa,Ethiopia,2022/6/20,27.78
ETH,Africa,Ethiopia,2022/6/21,27.78
ETH,Africa,Ethiopia,2022/6/22,22.22
ETH,Africa,Ethiopia,2022/6/23,22.22
ETH,Africa,Ethiopia,2022/6/24,22.22
ETH,Africa,Ethiopia,2022/6/25,22.22
ETH,Africa,Ethiopia,2022/6/26,22.22
ETH,Africa,Ethiopia,2022/6/27,22.22
ETH,Africa,Ethiopia,2022/6/28,22.22
ETH,Africa,Ethiopia,2022/6/29,22.22
ETH,Africa,Ethiopia,2022/6/30,22.22
ETH,Africa,Ethiopia,2022/7/1,22.22
ETH,Africa,Ethiopia,2022/7/2,22.22
ETH,Africa,Ethiopia,2022/7/3,22.22
ETH,Africa,Ethiopia,2022/7/4,22.22
ETH,Africa,Ethiopia,2022/7/5,40.74
ETH,Africa,Ethiopia,2022/7/6,40.74
ETH,Africa,Ethiopia,2022/7/7,40.74
ETH,Africa,Ethiopia,2022/7/8,40.74
ETH,Africa,Ethiopia,2022/7/9,40.74
ETH,Africa,Ethiopia,2022/7/10,40.74
ETH,Africa,Ethiopia,2022/7/11,40.74
ETH,Africa,Ethiopia,2022/7/12,40.74
ETH,Africa,Ethiopia,2022/7/13,40.74
ETH,Africa,Ethiopia,2022/7/14,40.74
ETH,Africa,Ethiopia,2022/7/15,40.74
ETH,Africa,Ethiopia,2022/7/16,40.74
ETH,Africa,Ethiopia,2022/7/17,40.74
ETH,Africa,Ethiopia,2022/7/18,40.74
ETH,Africa,Ethiopia,2022/7/19,40.74
ETH,Africa,Ethiopia,2022/7/20,40.74
ETH,Africa,Ethiopia,2022/7/21,40.74
ETH,Africa,Ethiopia,2022/7/22,40.74
ETH,Africa,Ethiopia,2022/7/23,40.74
ETH,Africa,Ethiopia,2022/7/24,40.74
ETH,Africa,Ethiopia,2022/7/25,40.74
ETH,Africa,Ethiopia,2022/7/26,40.74
ETH,Africa,Ethiopia,2022/7/27,40.74
ETH,Africa,Ethiopia,2022/7/28,40.74
ETH,Africa,Ethiopia,2022/7/29,40.74
ETH,Africa,Ethiopia,2022/7/30,40.74
ETH,Africa,Ethiopia,2022/7/31,40.74
ETH,Africa,Ethiopia,2022/8/1,40.74
ETH,Africa,Ethiopia,2022/8/2,40.74
ETH,Africa,Ethiopia,2022/8/3,40.74
ETH,Africa,Ethiopia,2022/8/4,40.74
ETH,Africa,Ethiopia,2022/8/5,40.74
ETH,Africa,Ethiopia,2022/8/6,40.74
ETH,Africa,Ethiopia,2022/8/7,40.74
ETH,Africa,Ethiopia,2022/8/8,40.74
ETH,Africa,Ethiopia,2022/8/9,40.74
ETH,Africa,Ethiopia,2022/8/10,40.74
ETH,Africa,Ethiopia,2022/8/11,40.74
ETH,Africa,Ethiopia,2022/8/12,40.74
ETH,Africa,Ethiopia,2022/8/13,40.74
ETH,Africa,Ethiopia,2022/8/14,40.74
ETH,Africa,Ethiopia,2022/8/15,40.74
ETH,Africa,Ethiopia,2022/8/16,40.74
ETH,Africa,Ethiopia,2022/8/17,40.74
ETH,Africa,Ethiopia,2022/8/18,40.74
ETH,Africa,Ethiopia,2022/8/19,40.74
ETH,Africa,Ethiopia,2022/8/20,40.74
ETH,Africa,Ethiopia,2022/8/21,40.74
ETH,Africa,Ethiopia,2022/8/22,40.74
ETH,Africa,Ethiopia,2022/8/23,40.74
ETH,Africa,Ethiopia,2022/8/24,40.74
ETH,Africa,Ethiopia,2022/8/25,40.74
ETH,Africa,Ethiopia,2022/8/26,40.74
ETH,Africa,Ethiopia,2022/8/27,40.74
ETH,Africa,Ethiopia,2022/8/28,40.74
ETH,Africa,Ethiopia,2022/8/29,40.74
ETH,Africa,Ethiopia,2022/8/30,40.74
ETH,Africa,Ethiopia,2022/8/31,40.74
ETH,Africa,Ethiopia,2022/9/1,40.74
ETH,Africa,Ethiopia,2022/9/2,40.74
ETH,Africa,Ethiopia,2022/9/3,40.74
ETH,Africa,Ethiopia,2022/9/4,40.74
ETH,Africa,Ethiopia,2022/9/5,40.74
ETH,Africa,Ethiopia,2022/9/6,40.74
ETH,Africa,Ethiopia,2022/9/7,40.74
ETH,Africa,Ethiopia,2022/9/8,40.74
ETH,Africa,Ethiopia,2022/9/9,40.74
ETH,Africa,Ethiopia,2022/9/10,40.74
ETH,Africa,Ethiopia,2022/9/11,40.74
ETH,Africa,Ethiopia,2022/9/12,40.74
ETH,Africa,Ethiopia,2022/9/13,40.74
ETH,Africa,Ethiopia,2022/9/14,40.74
ETH,Africa,Ethiopia,2022/9/15,40.74
ETH,Africa,Ethiopia,2022/9/16,40.74
ETH,Africa,Ethiopia,2022/9/17,40.74
ETH,Africa,Ethiopia,2022/9/18,40.74
ETH,Africa,Ethiopia,2022/9/19,40.74
ETH,Africa,Ethiopia,2022/9/20,40.74
ETH,Africa,Ethiopia,2022/9/21,40.74
ETH,Africa,Ethiopia,2022/9/22,40.74
ETH,Africa,Ethiopia,2022/9/23,40.74
ETH,Africa,Ethiopia,2022/9/24,40.74
ETH,Africa,Ethiopia,2022/9/25,40.74
ETH,Africa,Ethiopia,2022/9/26,40.74
ETH,Africa,Ethiopia,2022/9/27,40.74
ETH,Africa,Ethiopia,2022/9/28,40.74
ETH,Africa,Ethiopia,2022/9/29,40.74
ETH,Africa,Ethiopia,2022/9/30,40.74
ETH,Africa,Ethiopia,2022/10/1,40.74
ETH,Africa,Ethiopia,2022/10/2,40.74
ETH,Africa,Ethiopia,2022/10/3,40.74
ETH,Africa,Ethiopia,2022/10/4,40.74
ETH,Africa,Ethiopia,2022/10/5,40.74
ETH,Africa,Ethiopia,2022/10/6,40.74
ETH,Africa,Ethiopia,2022/10/7,40.74
ETH,Africa,Ethiopia,2022/10/8,40.74
ETH,Africa,Ethiopia,2022/10/9,40.74
ETH,Africa,Ethiopia,2022/10/10,40.74
ETH,Africa,Ethiopia,2022/10/11,40.74
ETH,Africa,Ethiopia,2022/10/12,40.74
ETH,Africa,Ethiopia,2022/10/13,40.74
ETH,Africa,Ethiopia,2022/10/14,40.74
ETH,Africa,Ethiopia,2022/10/15,40.74
ETH,Africa,Ethiopia,2022/10/16,40.74
ETH,Africa,Ethiopia,2022/10/17,40.74
ETH,Africa,Ethiopia,2022/10/18,40.74
ETH,Africa,Ethiopia,2022/10/19,40.74
ETH,Africa,Ethiopia,2022/10/20,40.74
ETH,Africa,Ethiopia,2022/10/21,40.74
ETH,Africa,Ethiopia,2022/10/22,40.74
ETH,Africa,Ethiopia,2022/10/23,40.74
ETH,Africa,Ethiopia,2022/10/24,40.74
ETH,Africa,Ethiopia,2022/10/25,40.74
ETH,Africa,Ethiopia,2022/10/26,40.74
FRO,Europe,Faeroe Islands,2022/5/7,11.11
FRO,Europe,Faeroe Islands,2022/5/8,11.11
FRO,Europe,Faeroe Islands,2022/5/9,11.11
FRO,Europe,Faeroe Islands,2022/5/10,11.11
FRO,Europe,Faeroe Islands,2022/5/11,11.11
FRO,Europe,Faeroe Islands,2022/5/12,11.11
FRO,Europe,Faeroe Islands,2022/5/13,11.11
FRO,Europe,Faeroe Islands,2022/5/14,11.11
FRO,Europe,Faeroe Islands,2022/5/15,11.11
FRO,Europe,Faeroe Islands,2022/5/16,11.11
FRO,Europe,Faeroe Islands,2022/5/17,11.11
FRO,Europe,Faeroe Islands,2022/5/18,11.11
FRO,Europe,Faeroe Islands,2022/5/19,11.11
FRO,Europe,Faeroe Islands,2022/5/20,11.11
FRO,Europe,Faeroe Islands,2022/5/21,11.11
FRO,Europe,Faeroe Islands,2022/5/22,11.11
FRO,Europe,Faeroe Islands,2022/5/23,11.11
FRO,Europe,Faeroe Islands,2022/5/24,11.11
FRO,Europe,Faeroe Islands,2022/5/25,11.11
FRO,Europe,Faeroe Islands,2022/5/26,11.11
FRO,Europe,Faeroe Islands,2022/5/27,11.11
FRO,Europe,Faeroe Islands,2022/5/28,11.11
FRO,Europe,Faeroe Islands,2022/5/29,11.11
FRO,Europe,Faeroe Islands,2022/5/30,11.11
FRO,Europe,Faeroe Islands,2022/5/31,11.11
FRO,Europe,Faeroe Islands,2022/6/1,11.11
FRO,Europe,Faeroe Islands,2022/6/2,11.11
FRO,Europe,Faeroe Islands,2022/6/3,11.11
FRO,Europe,Faeroe Islands,2022/6/4,11.11
FRO,Europe,Faeroe Islands,2022/6/5,11.11
FRO,Europe,Faeroe Islands,2022/6/6,11.11
FRO,Europe,Faeroe Islands,2022/6/7,11.11
FRO,Europe,Faeroe Islands,2022/6/8,11.11
FRO,Europe,Faeroe Islands,2022/6/9,11.11
FRO,Europe,Faeroe Islands,2022/6/10,11.11
FRO,Europe,Faeroe Islands,2022/6/11,11.11
FRO,Europe,Faeroe Islands,2022/6/12,11.11
FRO,Europe,Faeroe Islands,2022/6/13,11.11
FRO,Europe,Faeroe Islands,2022/6/14,11.11
FRO,Europe,Faeroe Islands,2022/6/15,11.11
FRO,Europe,Faeroe Islands,2022/6/16,11.11
FRO,Europe,Faeroe Islands,2022/6/17,11.11
FRO,Europe,Faeroe Islands,2022/6/18,11.11
FRO,Europe,Faeroe Islands,2022/6/19,11.11
FRO,Europe,Faeroe Islands,2022/6/20,11.11
FRO,Europe,Faeroe Islands,2022/6/21,11.11
FRO,Europe,Faeroe Islands,2022/6/22,11.11
FRO,Europe,Faeroe Islands,2022/6/23,11.11
FRO,Europe,Faeroe Islands,2022/6/24,11.11
FRO,Europe,Faeroe Islands,2022/6/25,11.11
FRO,Europe,Faeroe Islands,2022/6/26,11.11
FRO,Europe,Faeroe Islands,2022/6/27,11.11
FRO,Europe,Faeroe Islands,2022/6/28,11.11
FRO,Europe,Faeroe Islands,2022/6/29,11.11
FRO,Europe,Faeroe Islands,2022/6/30,11.11
FRO,Europe,Faeroe Islands,2022/7/1,11.11
FRO,Europe,Faeroe Islands,2022/7/2,11.11
FRO,Europe,Faeroe Islands,2022/7/3,11.11
FRO,Europe,Faeroe Islands,2022/7/4,11.11
FRO,Europe,Faeroe Islands,2022/7/5,11.11
FRO,Europe,Faeroe Islands,2022/7/6,11.11
FRO,Europe,Faeroe Islands,2022/7/7,11.11
FRO,Europe,Faeroe Islands,2022/7/8,11.11
FRO,Europe,Faeroe Islands,2022/7/9,11.11
FRO,Europe,Faeroe Islands,2022/7/10,11.11
FRO,Europe,Faeroe Islands,2022/7/11,11.11
FRO,Europe,Faeroe Islands,2022/7/12,11.11
FRO,Europe,Faeroe Islands,2022/7/13,11.11
FRO,Europe,Faeroe Islands,2022/7/14,11.11
FRO,Europe,Faeroe Islands,2022/7/15,11.11
FRO,Europe,Faeroe Islands,2022/7/16,11.11
FRO,Europe,Faeroe Islands,2022/7/17,11.11
FRO,Europe,Faeroe Islands,2022/7/18,11.11
FRO,Europe,Faeroe Islands,2022/7/19,11.11
FRO,Europe,Faeroe Islands,2022/7/20,11.11
FRO,Europe,Faeroe Islands,2022/7/21,11.11
FRO,Europe,Faeroe Islands,2022/7/22,11.11
FRO,Europe,Faeroe Islands,2022/7/23,11.11
FRO,Europe,Faeroe Islands,2022/7/24,11.11
FRO,Europe,Faeroe Islands,2022/7/25,11.11
FRO,Europe,Faeroe Islands,2022/7/26,11.11
FRO,Europe,Faeroe Islands,2022/7/27,11.11
FRO,Europe,Faeroe Islands,2022/7/28,11.11
FRO,Europe,Faeroe Islands,2022/7/29,11.11
FRO,Europe,Faeroe Islands,2022/7/30,11.11
FRO,Europe,Faeroe Islands,2022/7/31,11.11
FRO,Europe,Faeroe Islands,2022/8/1,11.11
FRO,Europe,Faeroe Islands,2022/8/2,11.11
FRO,Europe,Faeroe Islands,2022/8/3,11.11
FRO,Europe,Faeroe Islands,2022/8/4,11.11
FRO,Europe,Faeroe Islands,2022/8/5,11.11
FRO,Europe,Faeroe Islands,2022/8/6,11.11
FRO,Europe,Faeroe Islands,2022/8/7,11.11
FRO,Europe,Faeroe Islands,2022/8/8,11.11
FRO,Europe,Faeroe Islands,2022/8/9,11.11
FRO,Europe,Faeroe Islands,2022/8/10,11.11
FRO,Europe,Faeroe Islands,2022/8/11,11.11
FRO,Europe,Faeroe Islands,2022/8/12,11.11
FRO,Europe,Faeroe Islands,2022/8/13,11.11
FRO,Europe,Faeroe Islands,2022/8/14,11.11
FRO,Europe,Faeroe Islands,2022/8/15,11.11
FRO,Europe,Faeroe Islands,2022/8/16,11.11
FRO,Europe,Faeroe Islands,2022/8/17,11.11
FRO,Europe,Faeroe Islands,2022/8/18,11.11
FRO,Europe,Faeroe Islands,2022/8/19,11.11
FRO,Europe,Faeroe Islands,2022/8/20,11.11
FRO,Europe,Faeroe Islands,2022/8/21,11.11
FRO,Europe,Faeroe Islands,2022/8/22,11.11
FRO,Europe,Faeroe Islands,2022/8/23,11.11
FRO,Europe,Faeroe Islands,2022/8/24,11.11
FRO,Europe,Faeroe Islands,2022/8/25,11.11
FRO,Europe,Faeroe Islands,2022/8/26,11.11
FRO,Europe,Faeroe Islands,2022/8/27,11.11
FRO,Europe,Faeroe Islands,2022/8/28,11.11
FRO,Europe,Faeroe Islands,2022/8/29,11.11
FRO,Europe,Faeroe Islands,2022/8/30,11.11
FRO,Europe,Faeroe Islands,2022/8/31,11.11
FRO,Europe,Faeroe Islands,2022/9/1,11.11
FRO,Europe,Faeroe Islands,2022/9/2,11.11
FRO,Europe,Faeroe Islands,2022/9/3,11.11
FRO,Europe,Faeroe Islands,2022/9/4,11.11
FRO,Europe,Faeroe Islands,2022/9/5,11.11
FRO,Europe,Faeroe Islands,2022/9/6,11.11
FRO,Europe,Faeroe Islands,2022/9/7,11.11
FRO,Europe,Faeroe Islands,2022/9/8,11.11
FRO,Europe,Faeroe Islands,2022/9/9,11.11
FRO,Europe,Faeroe Islands,2022/9/10,11.11
FRO,Europe,Faeroe Islands,2022/9/11,11.11
FRO,Europe,Faeroe Islands,2022/9/12,11.11
FRO,Europe,Faeroe Islands,2022/9/13,11.11
FRO,Europe,Faeroe Islands,2022/9/14,11.11
FRO,Europe,Faeroe Islands,2022/9/15,11.11
FRO,Europe,Faeroe Islands,2022/9/16,11.11
FRO,Europe,Faeroe Islands,2022/9/17,11.11
FRO,Europe,Faeroe Islands,2022/9/18,11.11
FRO,Europe,Faeroe Islands,2022/9/19,11.11
FRO,Europe,Faeroe Islands,2022/9/20,11.11
FRO,Europe,Faeroe Islands,2022/9/21,11.11
FRO,Europe,Faeroe Islands,2022/9/22,11.11
FRO,Europe,Faeroe Islands,2022/9/23,11.11
FRO,Europe,Faeroe Islands,2022/9/24,11.11
FRO,Europe,Faeroe Islands,2022/9/25,11.11
FRO,Europe,Faeroe Islands,2022/9/26,11.11
FRO,Europe,Faeroe Islands,2022/9/27,11.11
FRO,Europe,Faeroe Islands,2022/9/28,11.11
FRO,Europe,Faeroe Islands,2022/9/29,11.11
FRO,Europe,Faeroe Islands,2022/9/30,11.11
FRO,Europe,Faeroe Islands,2022/10/1,11.11
FRO,Europe,Faeroe Islands,2022/10/2,11.11
FRO,Europe,Faeroe Islands,2022/10/3,11.11
FRO,Europe,Faeroe Islands,2022/10/4,11.11
FRO,Europe,Faeroe Islands,2022/10/5,11.11
FRO,Europe,Faeroe Islands,2022/10/6,11.11
FRO,Europe,Faeroe Islands,2022/10/7,11.11
FRO,Europe,Faeroe Islands,2022/10/8,11.11
FRO,Europe,Faeroe Islands,2022/10/9,11.11
FRO,Europe,Faeroe Islands,2022/10/10,11.11
FRO,Europe,Faeroe Islands,2022/10/11,11.11
FRO,Europe,Faeroe Islands,2022/10/12,11.11
FRO,Europe,Faeroe Islands,2022/10/13,11.11
FRO,Europe,Faeroe Islands,2022/10/14,11.11
FRO,Europe,Faeroe Islands,2022/10/15,11.11
FRO,Europe,Faeroe Islands,2022/10/16,11.11
FRO,Europe,Faeroe Islands,2022/10/17,11.11
FRO,Europe,Faeroe Islands,2022/10/18,11.11
FRO,Europe,Faeroe Islands,2022/10/19,11.11
FRO,Europe,Faeroe Islands,2022/10/20,11.11
FRO,Europe,Faeroe Islands,2022/10/21,11.11
FRO,Europe,Faeroe Islands,2022/10/22,11.11
FRO,Europe,Faeroe Islands,2022/10/23,11.11
FRO,Europe,Faeroe Islands,2022/10/24,11.11
FRO,Europe,Faeroe Islands,2022/10/25,11.11
FRO,Europe,Faeroe Islands,2022/10/26,11.11
FLK,South America,Falkland Islands,2022/5/7,
FLK,South America,Falkland Islands,2022/5/8,
FLK,South America,Falkland Islands,2022/5/9,
FLK,South America,Falkland Islands,2022/5/10,
FLK,South America,Falkland Islands,2022/5/11,
FLK,South America,Falkland Islands,2022/5/12,
FLK,South America,Falkland Islands,2022/5/13,
FLK,South America,Falkland Islands,2022/5/14,
FLK,South America,Falkland Islands,2022/5/15,
FLK,South America,Falkland Islands,2022/5/16,
FLK,South America,Falkland Islands,2022/5/17,
FLK,South America,Falkland Islands,2022/5/18,
FLK,South America,Falkland Islands,2022/5/19,
FLK,South America,Falkland Islands,2022/5/20,
FLK,South America,Falkland Islands,2022/5/21,
FLK,South America,Falkland Islands,2022/5/22,
FLK,South America,Falkland Islands,2022/5/23,
FLK,South America,Falkland Islands,2022/5/24,
FLK,South America,Falkland Islands,2022/5/25,
FLK,South America,Falkland Islands,2022/5/26,
FLK,South America,Falkland Islands,2022/5/27,
FLK,South America,Falkland Islands,2022/5/28,
FLK,South America,Falkland Islands,2022/5/29,
FLK,South America,Falkland Islands,2022/5/30,
FLK,South America,Falkland Islands,2022/5/31,
FLK,South America,Falkland Islands,2022/6/1,
FLK,South America,Falkland Islands,2022/6/2,
FLK,South America,Falkland Islands,2022/6/3,
FLK,South America,Falkland Islands,2022/6/4,
FLK,South America,Falkland Islands,2022/6/5,
FLK,South America,Falkland Islands,2022/6/6,
FLK,South America,Falkland Islands,2022/6/7,
FLK,South America,Falkland Islands,2022/6/8,
FLK,South America,Falkland Islands,2022/6/9,
FLK,South America,Falkland Islands,2022/6/10,
FLK,South America,Falkland Islands,2022/6/11,
FLK,South America,Falkland Islands,2022/6/12,
FLK,South America,Falkland Islands,2022/6/13,
FLK,South America,Falkland Islands,2022/6/14,
FLK,South America,Falkland Islands,2022/6/15,
FLK,South America,Falkland Islands,2022/6/16,
FLK,South America,Falkland Islands,2022/6/17,
FLK,South America,Falkland Islands,2022/6/18,
FLK,South America,Falkland Islands,2022/6/19,
FLK,South America,Falkland Islands,2022/6/20,
FLK,South America,Falkland Islands,2022/6/21,
FLK,South America,Falkland Islands,2022/6/22,
FLK,South America,Falkland Islands,2022/6/23,
FLK,South America,Falkland Islands,2022/6/24,
FLK,South America,Falkland Islands,2022/6/25,
FLK,South America,Falkland Islands,2022/6/26,
FLK,South America,Falkland Islands,2022/6/27,
FLK,South America,Falkland Islands,2022/6/28,
FLK,South America,Falkland Islands,2022/6/29,
FLK,South America,Falkland Islands,2022/6/30,
FLK,South America,Falkland Islands,2022/7/1,
FLK,South America,Falkland Islands,2022/7/2,
FLK,South America,Falkland Islands,2022/7/3,
FLK,South America,Falkland Islands,2022/7/4,
FLK,South America,Falkland Islands,2022/7/5,
FLK,South America,Falkland Islands,2022/7/6,
FLK,South America,Falkland Islands,2022/7/7,
FLK,South America,Falkland Islands,2022/7/8,
FLK,South America,Falkland Islands,2022/7/9,
FLK,South America,Falkland Islands,2022/7/10,
FLK,South America,Falkland Islands,2022/7/11,
FLK,South America,Falkland Islands,2022/7/12,
FLK,South America,Falkland Islands,2022/7/13,
FLK,South America,Falkland Islands,2022/7/14,
FLK,South America,Falkland Islands,2022/7/15,
FLK,South America,Falkland Islands,2022/7/16,
FLK,South America,Falkland Islands,2022/7/17,
FLK,South America,Falkland Islands,2022/7/18,
FLK,South America,Falkland Islands,2022/7/19,
FLK,South America,Falkland Islands,2022/7/20,
FLK,South America,Falkland Islands,2022/7/21,
FLK,South America,Falkland Islands,2022/7/22,
FLK,South America,Falkland Islands,2022/7/23,
FLK,South America,Falkland Islands,2022/7/24,
FLK,South America,Falkland Islands,2022/7/25,
FLK,South America,Falkland Islands,2022/7/26,
FLK,South America,Falkland Islands,2022/7/27,
FLK,South America,Falkland Islands,2022/7/28,
FLK,South America,Falkland Islands,2022/7/29,
FLK,South America,Falkland Islands,2022/7/30,
FLK,South America,Falkland Islands,2022/7/31,
FLK,South America,Falkland Islands,2022/8/1,
FLK,South America,Falkland Islands,2022/8/2,
FLK,South America,Falkland Islands,2022/8/3,
FLK,South America,Falkland Islands,2022/8/4,
FLK,South America,Falkland Islands,2022/8/5,
FLK,South America,Falkland Islands,2022/8/6,
FLK,South America,Falkland Islands,2022/8/7,
FLK,South America,Falkland Islands,2022/8/8,
FLK,South America,Falkland Islands,2022/8/9,
FLK,South America,Falkland Islands,2022/8/10,
FLK,South America,Falkland Islands,2022/8/11,
FLK,South America,Falkland Islands,2022/8/12,
FLK,South America,Falkland Islands,2022/8/13,
FLK,South America,Falkland Islands,2022/8/14,
FLK,South America,Falkland Islands,2022/8/15,
FLK,South America,Falkland Islands,2022/8/16,
FLK,South America,Falkland Islands,2022/8/17,
FLK,South America,Falkland Islands,2022/8/18,
FLK,South America,Falkland Islands,2022/8/19,
FLK,South America,Falkland Islands,2022/8/20,
FLK,South America,Falkland Islands,2022/8/21,
FLK,South America,Falkland Islands,2022/8/22,
FLK,South America,Falkland Islands,2022/8/23,
FLK,South America,Falkland Islands,2022/8/24,
FLK,South America,Falkland Islands,2022/8/25,
FLK,South America,Falkland Islands,2022/8/26,
FLK,South America,Falkland Islands,2022/8/27,
FLK,South America,Falkland Islands,2022/8/28,
